frame,x,y,w,h,conf,class,track
9,0,500,30,110,1.0,1,-1
9,414,538,143,108,1.0,1,-1
9,988,540,36,88,1.0,1,-1
9,752,550,80,90,1.0,1,-1
9,630,562,50,96,1.0,1,-1
9,558,568,58,80,1.0,1,-1
9,706,568,64,94,1.0,1,-1
9,32,586,90,100,1.0,1,-1
9,822,626,34,34,1.0,1,-1
9,996,628,28,50,1.0,1,-1
9,762,636,46,38,1.0,1,-1
9,548,649,66,53,1.0,1,-1
9,640,678,60,60,1.0,1,-1
9,156,684,92,138,1.0,1,-1
9,740,686,58,86,1.0,1,-1
9,542,692,12,12,1.0,1,-1
9,46,708,128,60,1.0,1,-1
9,800,724,124,108,1.0,1,-1
9,516,728,22,20,1.0,1,-1
9,0,760,78,106,1.0,1,-1
9,656,760,92,94,1.0,1,-1
9,68,806,112,96,1.0,1,-1
9,764,808,76,52,1.0,1,-1
9,802,828,110,125,1.0,1,-1
9,184,830,86,94,1.0,1,-1
9,418,846,114,96,1.0,1,-1
9,736,846,74,80,1.0,1,-1
9,28,864,88,78,1.0,1,-1
9,112,888,64,72,1.0,1,-1
9,592,894,104,82,1.0,1,-1
9,760,936,52,46,1.0,1,-1
9,690,946,78,54,1.0,1,-1
9,256,950,86,74,1.0,1,-1
9,0,954,130,50,1.0,1,-1
9,810,954,82,70,1.0,1,-1
9,650,972,44,34,1.0,1,-1
9,400,986,106,38,1.0,1,-1
9,128,988,28,20,1.0,1,-1
9,722,1002,58,22,1.0,1,-1
10,0,0,36,32,1.0,1,-1
10,40,0,60,46,1.0,1,-1
10,130,0,58,84,1.0,1,-1
10,194,0,66,42,1.0,1,-1
10,744,0,38,16,1.0,1,-1
10,20,30,60,58,1.0,1,-1
10,189,30,41,48,1.0,1,-1
10,928,30,96,74,1.0,1,-1
10,806,36,12,12,1.0,1,-1
10,96,44,64,54,1.0,1,-1
10,50,72,52,42,1.0,1,-1
10,0,78,18,14,1.0,1,-1
10,170,79,112,143,1.0,1,-1
10,126,94,48,34,1.0,1,-1
10,0,106,32,70,1.0,1,-1
10,48,112,104,98,1.0,1,-1
10,162,118,22,27,1.0,1,-1
10,892,122,40,40,1.0,1,-1
10,32,126,14,10,1.0,1,-1
10,1006,126,18,32,1.0,1,-1
10,928,182,96,52,1.0,1,-1
10,842,210,56,84,1.0,1,-1
10,130,260,78,116,1.0,1,-1
10,640,260,118,70,1.0,1,-1
10,968,290,56,56,1.0,1,-1
10,206,294,72,92,1.0,1,-1
10,1010,332,2,4,1.0,1,-1
10,822,338,62,92,1.0,1,-1
10,952,346,10,16,1.0,1,-1
10,928,356,70,182,1.0,1,-1
10,72,362,78,104,1.0,1,-1
10,0,366,80,92,1.0,1,-1
10,986,366,38,124,1.0,1,-1
10,550,378,110,92,1.0,1,-1
10,156,394,88,76,1.0,1,-1
10,328,400,88,88,1.0,1,-1
10,422,406,88,66,1.0,1,-1
10,36,448,74,100,1.0,1,-1
10,558,476,58,60,1.0,1,-1
10,500,478,57,70,1.0,1,-1
10,426,482,87,50,1.0,1,-1
10,0,496,32,112,1.0,1,-1
10,412,536,148,104,1.0,1,-1
10,990,542,34,84,1.0,1,-1
10,754,550,104,110,1.0,1,-1
10,561,556,67,91,1.0,1,-1
10,632,560,48,96,1.0,1,-1
10,704,562,66,100,1.0,1,-1
10,32,588,92,98,1.0,1,-1
10,990,624,34,60,1.0,1,-1
10,764,634,42,38,1.0,1,-1
10,550,648,64,54,1.0,1,-1
10,642,676,60,62,1.0,1,-1
10,158,682,88,140,1.0,1,-1
10,740,686,56,84,1.0,1,-1
10,514,694,38,50,1.0,1,-1
10,18,706,162,82,1.0,1,-1
10,808,726,118,104,1.0,1,-1
10,668,756,86,94,1.0,1,-1
10,24,774,64,74,1.0,1,-1
10,68,800,112,98,1.0,1,-1
10,732,804,102,116,1.0,1,-1
10,796,822,120,134,1.0,1,-1
10,184,826,86,96,1.0,1,-1
10,420,848,114,92,1.0,1,-1
10,28,856,86,82,1.0,1,-1
10,590,894,110,80,1.0,1,-1
10,112,906,86,56,1.0,1,-1
10,777,928,39,52,1.0,1,-1
10,652,940,124,64,1.0,1,-1
10,254,948,78,76,1.0,1,-1
10,812,950,78,74,1.0,1,-1
10,0,954,126,50,1.0,1,-1
10,888,966,16,42,1.0,1,-1
10,400,986,108,38,1.0,1,-1
10,718,1004,64,20,1.0,1,-1
11,0,0,30,32,1.0,1,-1
11,44,0,58,46,1.0,1,-1
11,132,0,60,82,1.0,1,-1
11,194,0,66,34,1.0,1,-1
11,1008,20,16,118,1.0,1,-1
11,22,24,52,58,1.0,1,-1
11,192,30,40,50,1.0,1,-1
11,930,42,60,50,1.0,1,-1
11,96,44,78,84,1.0,1,-1
11,50,72,52,36,1.0,1,-1
11,4,76,18,14,1.0,1,-1
11,160,80,122,124,1.0,1,-1
11,38,114,114,96,1.0,1,-1
11,0,116,46,76,1.0,1,-1
11,892,122,64,46,1.0,1,-1
11,936,178,88,56,1.0,1,-1
11,224,190,44,36,1.0,1,-1
11,850,214,46,62,1.0,1,-1
11,128,250,82,122,1.0,1,-1
11,608,258,128,72,1.0,1,-1
11,132,282,16,10,1.0,1,-1
11,972,286,52,60,1.0,1,-1
11,206,294,70,96,1.0,1,-1
11,822,332,64,98,1.0,1,-1
11,954,342,12,20,1.0,1,-1
11,928,358,64,178,1.0,1,-1
11,68,368,82,100,1.0,1,-1
11,988,370,36,146,1.0,1,-1
11,0,372,76,86,1.0,1,-1
11,552,388,112,82,1.0,1,-1
11,156,394,86,78,1.0,1,-1
11,330,400,86,86,1.0,1,-1
11,422,406,88,66,1.0,1,-1
11,38,438,76,112,1.0,1,-1
11,344,472,18,16,1.0,1,-1
11,428,478,82,56,1.0,1,-1
11,492,478,70,70,1.0,1,-1
11,558,478,58,58,1.0,1,-1
11,0,492,36,116,1.0,1,-1
11,444,536,28,26,1.0,1,-1
11,752,536,102,122,1.0,1,-1
11,994,548,30,74,1.0,1,-1
11,414,552,147,90,1.0,1,-1
11,562,556,68,92,1.0,1,-1
11,704,556,64,118,1.0,1,-1
11,632,562,48,92,1.0,1,-1
11,38,588,88,94,1.0,1,-1
11,988,628,36,72,1.0,1,-1
11,550,644,66,58,1.0,1,-1
11,642,676,58,62,1.0,1,-1
11,164,682,84,128,1.0,1,-1
11,740,686,54,82,1.0,1,-1
11,538,692,12,14,1.0,1,-1
11,18,706,166,84,1.0,1,-1
11,508,718,22,16,1.0,1,-1
11,812,718,112,110,1.0,1,-1
11,670,744,92,104,1.0,1,-1
11,28,770,78,74,1.0,1,-1
11,76,792,110,96,1.0,1,-1
11,734,800,96,116,1.0,1,-1
11,184,824,86,96,1.0,1,-1
11,788,828,128,128,1.0,1,-1
11,422,848,114,92,1.0,1,-1
11,28,850,90,88,1.0,1,-1
11,604,894,92,78,1.0,1,-1
11,116,908,84,54,1.0,1,-1
11,652,924,164,80,1.0,1,-1
11,256,946,72,78,1.0,1,-1
11,818,952,90,72,1.0,1,-1
11,0,954,122,50,1.0,1,-1
11,402,982,106,42,1.0,1,-1
11,720,1004,62,20,1.0,1,-1
12,0,0,30,32,1.0,1,-1
12,46,0,56,44,1.0,1,-1
12,94,0,93,110,1.0,1,-1
12,194,0,64,34,1.0,1,-1
12,982,0,42,126,1.0,1,-1
12,12,20,64,70,1.0,1,-1
12,188,32,42,50,1.0,1,-1
12,930,44,54,46,1.0,1,-1
12,974,50,6,4,1.0,1,-1
12,48,72,52,36,1.0,1,-1
12,168,83,112,145,1.0,1,-1
12,140,104,46,43,1.0,1,-1
12,24,116,124,92,1.0,1,-1
12,892,118,48,44,1.0,1,-1
12,0,120,28,58,1.0,1,-1
12,158,132,11,10,1.0,1,-1
12,932,148,16,8,1.0,1,-1
12,930,176,94,60,1.0,1,-1
12,0,182,23,10,1.0,1,-1
12,844,214,50,64,1.0,1,-1
12,604,242,76,104,1.0,1,-1
12,124,274,12,14,1.0,1,-1
12,124,276,96,94,1.0,1,-1
12,970,288,54,60,1.0,1,-1
12,202,296,70,94,1.0,1,-1
12,822,338,68,92,1.0,1,-1
12,954,342,14,20,1.0,1,-1
12,926,356,64,178,1.0,1,-1
12,68,368,82,102,1.0,1,-1
12,0,372,78,84,1.0,1,-1
12,988,372,36,146,1.0,1,-1
12,554,388,112,86,1.0,1,-1
12,152,394,88,80,1.0,1,-1
12,328,400,88,96,1.0,1,-1
12,424,406,86,74,1.0,1,-1
12,34,446,76,106,1.0,1,-1
12,496,472,120,80,1.0,1,-1
12,430,478,74,46,1.0,1,-1
12,0,492,36,116,1.0,1,-1
12,444,536,28,28,1.0,1,-1
12,750,544,106,116,1.0,1,-1
12,414,552,147,94,1.0,1,-1
12,996,554,28,62,1.0,1,-1
12,562,564,58,88,1.0,1,-1
12,632,566,48,88,1.0,1,-1
12,694,574,74,94,1.0,1,-1
12,36,598,92,86,1.0,1,-1
12,988,632,36,80,1.0,1,-1
12,550,649,66,51,1.0,1,-1
12,640,680,54,60,1.0,1,-1
12,162,684,88,126,1.0,1,-1
12,742,686,52,82,1.0,1,-1
12,532,698,12,12,1.0,1,-1
12,814,706,108,120,1.0,1,-1
12,18,708,168,84,1.0,1,-1
12,504,720,24,14,1.0,1,-1
12,666,760,82,92,1.0,1,-1
12,34,768,82,76,1.0,1,-1
12,26,794,164,144,1.0,1,-1
12,730,802,122,118,1.0,1,-1
12,182,826,88,92,1.0,1,-1
12,786,834,126,128,1.0,1,-1
12,422,848,116,96,1.0,1,-1
12,118,910,82,52,1.0,1,-1
12,736,930,84,56,1.0,1,-1
12,600,934,50,44,1.0,1,-1
12,256,948,70,76,1.0,1,-1
12,0,954,120,50,1.0,1,-1
12,654,954,84,48,1.0,1,-1
12,810,960,100,64,1.0,1,-1
12,402,986,106,38,1.0,1,-1
12,720,1004,62,20,1.0,1,-1
13,0,0,30,32,1.0,1,-1
13,46,0,56,44,1.0,1,-1
13,94,0,90,120,1.0,1,-1
13,194,0,66,34,1.0,1,-1
13,988,0,36,126,1.0,1,-1
13,26,18,48,56,1.0,1,-1
13,185,36,45,44,1.0,1,-1
13,930,44,52,50,1.0,1,-1
13,48,71,52,35,1.0,1,-1
13,4,74,18,20,1.0,1,-1
13,146,84,124,144,1.0,1,-1
13,892,120,42,38,1.0,1,-1
13,0,122,30,56,1.0,1,-1
13,36,122,112,88,1.0,1,-1
13,160,134,16,17,1.0,1,-1
13,936,150,88,82,1.0,1,-1
13,0,156,56,38,1.0,1,-1
13,264,164,12,26,1.0,1,-1
13,850,214,44,54,1.0,1,-1
13,600,230,52,142,1.0,1,-1
13,120,276,92,90,1.0,1,-1
13,974,286,50,66,1.0,1,-1
13,200,294,70,96,1.0,1,-1
13,820,342,68,88,1.0,1,-1
13,954,350,14,16,1.0,1,-1
13,920,352,60,108,1.0,1,-1
13,66,368,84,102,1.0,1,-1
13,0,372,78,84,1.0,1,-1
13,980,374,44,148,1.0,1,-1
13,556,388,120,88,1.0,1,-1
13,152,394,84,80,1.0,1,-1
13,330,400,86,98,1.0,1,-1
13,424,406,90,80,1.0,1,-1
13,36,448,74,104,1.0,1,-1
13,496,464,34,34,1.0,1,-1
13,974,472,16,62,1.0,1,-1
13,486,480,30,40,1.0,1,-1
13,436,482,54,42,1.0,1,-1
13,500,482,128,66,1.0,1,-1
13,0,492,36,114,1.0,1,-1
13,676,530,14,8,1.0,1,-1
13,752,532,94,120,1.0,1,-1
13,414,536,148,108,1.0,1,-1
13,566,550,58,94,1.0,1,-1
13,800,556,2,4,1.0,1,-1
13,998,558,26,52,1.0,1,-1
13,634,568,46,86,1.0,1,-1
13,688,574,84,98,1.0,1,-1
13,38,602,96,94,1.0,1,-1
13,990,634,34,82,1.0,1,-1
13,554,640,62,60,1.0,1,-1
13,636,680,58,58,1.0,1,-1
13,164,686,88,128,1.0,1,-1
13,742,688,52,80,1.0,1,-1
13,498,696,46,38,1.0,1,-1
13,68,700,10,10,1.0,1,-1
13,18,708,170,82,1.0,1,-1
13,814,712,104,112,1.0,1,-1
13,664,762,90,88,1.0,1,-1
13,36,766,78,78,1.0,1,-1
13,85,794,109,96,1.0,1,-1
13,730,798,110,132,1.0,1,-1
13,184,828,86,84,1.0,1,-1
13,792,830,114,146,1.0,1,-1
13,420,848,118,94,1.0,1,-1
13,26,850,94,88,1.0,1,-1
13,118,912,82,48,1.0,1,-1
13,574,918,64,76,1.0,1,-1
13,741,926,77,60,1.0,1,-1
13,654,944,86,60,1.0,1,-1
13,256,952,80,72,1.0,1,-1
13,0,956,122,48,1.0,1,-1
13,810,972,84,52,1.0,1,-1
13,726,1004,60,20,1.0,1,-1
13,486,1008,22,16,1.0,1,-1
14,0,0,14,32,1.0,1,-1
14,26,0,78,72,1.0,1,-1
14,194,0,62,34,1.0,1,-1
14,992,0,32,126,1.0,1,-1
14,98,18,86,96,1.0,1,-1
14,185,34,43,48,1.0,1,-1
14,932,42,54,54,1.0,1,-1
14,44,58,58,44,1.0,1,-1
14,4,74,18,20,1.0,1,-1
14,168,83,102,143,1.0,1,-1
14,142,96,42,56,1.0,1,-1
14,128,116,18,16,1.0,1,-1
14,46,118,106,90,1.0,1,-1
14,0,122,30,56,1.0,1,-1
14,898,122,34,34,1.0,1,-1
14,940,144,14,18,1.0,1,-1
14,0,156,58,38,1.0,1,-1
14,936,156,88,74,1.0,1,-1
14,266,166,14,24,1.0,1,-1
14,850,212,44,58,1.0,1,-1
14,598,234,66,140,1.0,1,-1
14,120,278,90,94,1.0,1,-1
14,970,290,54,62,1.0,1,-1
14,202,296,68,94,1.0,1,-1
14,260,332,4,4,1.0,1,-1
14,822,340,64,88,1.0,1,-1
14,912,350,66,106,1.0,1,-1
14,954,350,18,14,1.0,1,-1
14,70,372,78,96,1.0,1,-1
14,0,374,74,86,1.0,1,-1
14,984,378,40,89,1.0,1,-1
14,556,386,124,96,1.0,1,-1
14,154,396,94,76,1.0,1,-1
14,330,400,86,96,1.0,1,-1
14,424,406,90,74,1.0,1,-1
14,36,442,78,108,1.0,1,-1
14,486,464,50,46,1.0,1,-1
14,988,467,36,55,1.0,1,-1
14,976,470,14,48,1.0,1,-1
14,438,480,54,44,1.0,1,-1
14,500,480,122,70,1.0,1,-1
14,0,492,36,114,1.0,1,-1
14,672,526,18,10,1.0,1,-1
14,750,532,88,110,1.0,1,-1
14,566,534,60,118,1.0,1,-1
14,442,536,30,26,1.0,1,-1
14,414,550,148,92,1.0,1,-1
14,1002,564,22,36,1.0,1,-1
14,634,566,46,88,1.0,1,-1
14,704,570,68,92,1.0,1,-1
14,40,608,98,86,1.0,1,-1
14,998,634,26,74,1.0,1,-1
14,554,646,60,52,1.0,1,-1
14,636,680,60,54,1.0,1,-1
14,164,684,92,138,1.0,1,-1
14,744,684,50,84,1.0,1,-1
14,20,690,168,100,1.0,1,-1
14,500,694,44,38,1.0,1,-1
14,814,718,100,104,1.0,1,-1
14,664,760,92,90,1.0,1,-1
14,38,763,80,81,1.0,1,-1
14,736,796,88,132,1.0,1,-1
14,86,798,100,90,1.0,1,-1
14,794,818,108,155,1.0,1,-1
14,184,828,86,82,1.0,1,-1
14,424,846,110,98,1.0,1,-1
14,24,848,98,88,1.0,1,-1
14,602,892,16,14,1.0,1,-1
14,618,894,8,8,1.0,1,-1
14,578,896,80,90,1.0,1,-1
14,768,908,12,12,1.0,1,-1
14,118,910,86,48,1.0,1,-1
14,726,926,92,62,1.0,1,-1
14,658,932,10,14,1.0,1,-1
14,256,934,76,90,1.0,1,-1
14,664,934,61,66,1.0,1,-1
14,0,952,128,52,1.0,1,-1
14,326,954,12,14,1.0,1,-1
14,810,974,88,50,1.0,1,-1
14,430,998,76,26,1.0,1,-1
14,726,1006,60,18,1.0,1,-1
15,0,0,16,32,1.0,1,-1
15,26,0,80,82,1.0,1,-1
15,124,0,34,12,1.0,1,-1
15,194,0,66,34,1.0,1,-1
15,994,0,30,70,1.0,1,-1
15,100,4,84,106,1.0,1,-1
15,185,38,41,48,1.0,1,-1
15,928,42,96,82,1.0,1,-1
15,8,70,20,26,1.0,1,-1
15,54,72,50,34,1.0,1,-1
15,178,86,96,142,1.0,1,-1
15,136,98,48,54,1.0,1,-1
15,0,106,18,18,1.0,1,-1
15,8,116,138,94,1.0,1,-1
15,898,122,50,34,1.0,1,-1
15,0,124,32,54,1.0,1,-1
15,938,160,86,70,1.0,1,-1
15,268,172,12,22,1.0,1,-1
15,612,210,56,150,1.0,1,-1
15,848,214,44,56,1.0,1,-1
15,118,278,92,100,1.0,1,-1
15,1012,292,12,29,1.0,1,-1
15,980,298,44,48,1.0,1,-1
15,202,300,72,90,1.0,1,-1
15,1020,322,2,2,1.0,1,-1
15,966,328,46,40,1.0,1,-1
15,822,344,60,82,1.0,1,-1
15,912,344,66,110,1.0,1,-1
15,956,352,12,12,1.0,1,-1
15,988,368,36,160,1.0,1,-1
15,70,376,78,94,1.0,1,-1
15,0,380,76,78,1.0,1,-1
15,550,388,130,98,1.0,1,-1
15,156,396,94,82,1.0,1,-1
15,330,400,86,86,1.0,1,-1
15,424,406,90,68,1.0,1,-1
15,32,448,82,102,1.0,1,-1
15,486,464,42,46,1.0,1,-1
15,502,464,116,86,1.0,1,-1
15,440,480,54,46,1.0,1,-1
15,0,494,40,118,1.0,1,-1
15,976,498,10,26,1.0,1,-1
15,565,524,65,130,1.0,1,-1
15,412,532,152,112,1.0,1,-1
15,750,534,98,110,1.0,1,-1
15,1012,562,12,32,1.0,1,-1
15,704,566,80,98,1.0,1,-1
15,632,570,48,86,1.0,1,-1
15,44,618,106,78,1.0,1,-1
15,998,638,26,68,1.0,1,-1
15,554,655,58,47,1.0,1,-1
15,636,680,60,56,1.0,1,-1
15,160,684,96,146,1.0,1,-1
15,24,690,164,100,1.0,1,-1
15,742,690,60,78,1.0,1,-1
15,498,694,42,40,1.0,1,-1
15,808,718,100,104,1.0,1,-1
15,668,760,86,90,1.0,1,-1
15,38,770,68,76,1.0,1,-1
15,88,802,92,90,1.0,1,-1
15,732,802,98,120,1.0,1,-1
15,790,812,116,172,1.0,1,-1
15,184,826,88,88,1.0,1,-1
15,426,848,108,94,1.0,1,-1
15,24,856,98,80,1.0,1,-1
15,582,896,96,84,1.0,1,-1
15,726,900,8,24,1.0,1,-1
15,122,910,88,48,1.0,1,-1
15,668,928,136,70,1.0,1,-1
15,254,934,84,84,1.0,1,-1
15,0,948,124,54,1.0,1,-1
15,333,954,17,8,1.0,1,-1
15,812,978,88,46,1.0,1,-1
15,404,990,66,34,1.0,1,-1
15,726,1006,62,18,1.0,1,-1
15,270,1008,68,16,1.0,1,-1
15,488,1008,18,16,1.0,1,-1
16,0,0,32,34,1.0,1,-1
16,30,0,78,86,1.0,1,-1
16,146,0,16,8,1.0,1,-1
16,194,0,66,34,1.0,1,-1
16,96,12,88,102,1.0,1,-1
16,1006,32,18,40,1.0,1,-1
16,185,34,39,50,1.0,1,-1
16,932,42,66,50,1.0,1,-1
16,1000,62,24,66,1.0,1,-1
16,6,68,26,16,1.0,1,-1
16,56,70,44,36,1.0,1,-1
16,180,86,102,138,1.0,1,-1
16,128,96,56,50,1.0,1,-1
16,0,112,16,10,1.0,1,-1
16,0,120,62,78,1.0,1,-1
16,894,120,42,34,1.0,1,-1
16,56,122,92,88,1.0,1,-1
16,936,134,4,4,1.0,1,-1
16,946,154,78,74,1.0,1,-1
16,266,164,16,26,1.0,1,-1
16,178,176,10,16,1.0,1,-1
16,968,192,2,2,1.0,1,-1
16,612,206,84,132,1.0,1,-1
16,850,214,40,66,1.0,1,-1
16,118,282,92,98,1.0,1,-1
16,206,298,68,88,1.0,1,-1
16,960,298,58,64,1.0,1,-1
16,1005,298,19,16,1.0,1,-1
16,914,302,54,138,1.0,1,-1
16,980,346,38,47,1.0,1,-1
16,828,350,60,74,1.0,1,-1
16,0,380,78,80,1.0,1,-1
16,70,380,76,88,1.0,1,-1
16,554,384,130,100,1.0,1,-1
16,992,394,32,98,1.0,1,-1
16,160,398,82,76,1.0,1,-1
16,330,400,86,84,1.0,1,-1
16,546,405,10,13,1.0,1,-1
16,424,406,92,68,1.0,1,-1
16,34,450,80,98,1.0,1,-1
16,506,460,104,86,1.0,1,-1
16,486,464,48,44,1.0,1,-1
16,1000,475,24,61,1.0,1,-1
16,434,480,56,47,1.0,1,-1
16,0,494,52,116,1.0,1,-1
16,972,498,14,22,1.0,1,-1
16,568,522,64,133,1.0,1,-1
16,438,528,126,114,1.0,1,-1
16,750,530,88,106,1.0,1,-1
16,1014,550,10,36,1.0,1,-1
16,710,554,24,32,1.0,1,-1
16,632,566,46,92,1.0,1,-1
16,410,582,30,26,1.0,1,-1
16,718,586,68,48,1.0,1,-1
16,550,594,12,20,1.0,1,-1
16,44,620,106,74,1.0,1,-1
16,762,632,16,36,1.0,1,-1
16,1002,636,22,70,1.0,1,-1
16,726,638,32,32,1.0,1,-1
16,556,656,58,42,1.0,1,-1
16,638,680,58,52,1.0,1,-1
16,154,684,104,140,1.0,1,-1
16,806,684,38,28,1.0,1,-1
16,744,692,54,76,1.0,1,-1
16,496,696,46,36,1.0,1,-1
16,18,702,170,86,1.0,1,-1
16,806,710,98,104,1.0,1,-1
16,88,758,34,28,1.0,1,-1
16,668,760,84,86,1.0,1,-1
16,42,774,58,70,1.0,1,-1
16,728,804,98,116,1.0,1,-1
16,86,810,98,88,1.0,1,-1
16,790,814,120,158,1.0,1,-1
16,754,820,10,12,1.0,1,-1
16,186,824,84,90,1.0,1,-1
16,430,852,102,90,1.0,1,-1
16,24,856,94,78,1.0,1,-1
16,580,896,106,84,1.0,1,-1
16,122,908,86,48,1.0,1,-1
16,664,926,107,76,1.0,1,-1
16,252,932,102,92,1.0,1,-1
16,772,936,42,48,1.0,1,-1
16,0,944,120,58,1.0,1,-1
16,808,970,96,54,1.0,1,-1
16,422,984,90,40,1.0,1,-1
16,728,1006,62,18,1.0,1,-1
17,0,0,32,34,1.0,1,-1
17,34,0,74,54,1.0,1,-1
17,94,0,96,142,1.0,1,-1
17,192,0,68,34,1.0,1,-1
17,191,36,33,49,1.0,1,-1
17,928,42,96,84,1.0,1,-1
17,34,55,40,31,1.0,1,-1
17,12,64,22,16,1.0,1,-1
17,54,70,39,34,1.0,1,-1
17,26,82,10,10,1.0,1,-1
17,176,86,96,124,1.0,1,-1
17,0,120,68,92,1.0,1,-1
17,48,120,124,86,1.0,1,-1
17,896,124,36,38,1.0,1,-1
17,146,150,28,14,1.0,1,-1
17,940,164,84,66,1.0,1,-1
17,266,170,12,22,1.0,1,-1
17,598,194,86,122,1.0,1,-1
17,244,208,32,22,1.0,1,-1
17,850,214,42,68,1.0,1,-1
17,914,284,52,158,1.0,1,-1
17,120,286,86,92,1.0,1,-1
17,206,298,66,90,1.0,1,-1
17,998,304,20,12,1.0,1,-1
17,956,312,55,52,1.0,1,-1
17,1008,317,16,35,1.0,1,-1
17,978,348,40,32,1.0,1,-1
17,834,352,58,68,1.0,1,-1
17,988,376,24,30,1.0,1,-1
17,70,380,76,88,1.0,1,-1
17,0,384,48,54,1.0,1,-1
17,556,384,132,106,1.0,1,-1
17,330,400,88,84,1.0,1,-1
17,160,404,90,68,1.0,1,-1
17,996,404,28,78,1.0,1,-1
17,16,408,54,52,1.0,1,-1
17,426,408,82,68,1.0,1,-1
17,34,440,76,110,1.0,1,-1
17,508,444,100,102,1.0,1,-1
17,486,458,42,54,1.0,1,-1
17,438,480,54,48,1.0,1,-1
17,994,482,30,58,1.0,1,-1
17,972,486,12,26,1.0,1,-1
17,0,496,52,116,1.0,1,-1
17,602,510,36,44,1.0,1,-1
17,438,520,32,46,1.0,1,-1
17,750,532,88,104,1.0,1,-1
17,566,544,58,110,1.0,1,-1
17,1016,544,8,42,1.0,1,-1
17,444,550,120,92,1.0,1,-1
17,720,550,16,24,1.0,1,-1
17,710,558,16,20,1.0,1,-1
17,632,568,46,90,1.0,1,-1
17,410,582,33,28,1.0,1,-1
17,730,582,42,48,1.0,1,-1
17,44,624,106,72,1.0,1,-1
17,734,624,12,24,1.0,1,-1
17,740,646,8,20,1.0,1,-1
17,556,650,58,48,1.0,1,-1
17,728,652,8,20,1.0,1,-1
17,1000,654,24,50,1.0,1,-1
17,638,678,56,54,1.0,1,-1
17,170,686,88,130,1.0,1,-1
17,804,690,98,125,1.0,1,-1
17,742,694,56,76,1.0,1,-1
17,496,696,44,40,1.0,1,-1
17,18,702,170,88,1.0,1,-1
17,40,758,82,92,1.0,1,-1
17,668,762,84,88,1.0,1,-1
17,152,780,40,48,1.0,1,-1
17,736,802,82,116,1.0,1,-1
17,84,808,98,90,1.0,1,-1
17,790,816,116,168,1.0,1,-1
17,184,822,84,96,1.0,1,-1
17,432,848,100,102,1.0,1,-1
17,26,856,92,78,1.0,1,-1
17,0,860,12,16,1.0,1,-1
17,580,896,104,84,1.0,1,-1
17,720,898,12,28,1.0,1,-1
17,122,908,86,48,1.0,1,-1
17,660,918,60,40,1.0,1,-1
17,654,930,158,72,1.0,1,-1
17,248,932,106,92,1.0,1,-1
17,0,948,122,56,1.0,1,-1
17,812,974,92,50,1.0,1,-1
17,406,998,74,26,1.0,1,-1
17,728,1006,62,18,1.0,1,-1
17,488,1008,20,16,1.0,1,-1
18,0,0,38,36,1.0,1,-1
18,38,0,70,55,1.0,1,-1
18,142,0,22,8,1.0,1,-1
18,194,0,64,28,1.0,1,-1
18,1014,0,10,8,1.0,1,-1
18,1008,6,8,8,1.0,1,-1
18,96,10,92,112,1.0,1,-1
18,189,34,41,50,1.0,1,-1
18,928,44,96,72,1.0,1,-1
18,34,56,62,46,1.0,1,-1
18,174,85,102,127,1.0,1,-1
18,44,116,130,84,1.0,1,-1
18,0,118,66,94,1.0,1,-1
18,912,128,34,28,1.0,1,-1
18,946,160,78,66,1.0,1,-1
18,264,170,14,20,1.0,1,-1
18,570,178,136,86,1.0,1,-1
18,240,208,38,22,1.0,1,-1
18,854,214,38,62,1.0,1,-1
18,914,278,30,46,1.0,1,-1
18,120,286,86,90,1.0,1,-1
18,208,296,72,90,1.0,1,-1
18,994,310,26,14,1.0,1,-1
18,954,314,54,46,1.0,1,-1
18,909,324,57,100,1.0,1,-1
18,1012,324,12,21,1.0,1,-1
18,976,346,42,60,1.0,1,-1
18,836,350,50,64,1.0,1,-1
18,880,350,28,24,1.0,1,-1
18,70,380,76,84,1.0,1,-1
18,0,384,50,56,1.0,1,-1
18,556,384,132,108,1.0,1,-1
18,330,400,88,90,1.0,1,-1
18,996,402,28,78,1.0,1,-1
18,160,404,86,68,1.0,1,-1
18,426,406,78,70,1.0,1,-1
18,18,412,54,44,1.0,1,-1
18,28,444,88,108,1.0,1,-1
18,514,444,92,100,1.0,1,-1
18,486,454,40,60,1.0,1,-1
18,994,480,30,66,1.0,1,-1
18,440,482,52,50,1.0,1,-1
18,356,491,10,11,1.0,1,-1
18,0,492,60,120,1.0,1,-1
18,974,492,10,18,1.0,1,-1
18,568,506,68,150,1.0,1,-1
18,410,532,154,110,1.0,1,-1
18,752,540,90,98,1.0,1,-1
18,1018,552,6,36,1.0,1,-1
18,700,560,58,64,1.0,1,-1
18,632,566,44,90,1.0,1,-1
18,750,594,30,38,1.0,1,-1
18,46,622,106,72,1.0,1,-1
18,980,638,44,66,1.0,1,-1
18,724,654,22,20,1.0,1,-1
18,556,657,58,39,1.0,1,-1
18,634,678,60,54,1.0,1,-1
18,172,688,86,132,1.0,1,-1
18,822,688,10,14,1.0,1,-1
18,740,694,56,74,1.0,1,-1
18,496,698,46,38,1.0,1,-1
18,16,702,174,88,1.0,1,-1
18,806,702,96,113,1.0,1,-1
18,32,758,94,96,1.0,1,-1
18,668,762,82,86,1.0,1,-1
18,86,782,104,110,1.0,1,-1
18,708,798,116,126,1.0,1,-1
18,782,816,116,164,1.0,1,-1
