all_stack_cell_id,all_stack_centroid_x,all_stack_centroid_y,all_stack_frame_nb
35,356.191828254848,529.31648199446,47
35,357.256611865618,532.081486776269,48
35,359.07788390889,532.428361498898,49
35,360.565495207668,533.684504792332,50
35,360.983005366726,532.478533094812,51
35,359.874022589053,530.417897480452,52
35,355.403767403767,527.159705159705,53
35,358.575214341387,526.808261886204,54
35,356.284100781929,526.60990443093,55
35,360.019516728625,529.092007434944,56
35,359.976909413854,530.513321492007,57
35,360.98093422307,532.056244041945,58
35,360.825295723385,530.129208371247,59
35,359.13,531.13,60
35,360.117179741807,530.652432969216,61
35,362.183282980866,532.856998992951,62
35,362.788223140496,534.90805785124,63
35,364.248394004283,539.128479657388,64
35,363.016895459345,540.80464625132,65
35,365.770938446014,543.155398587286,66
35,366.00831792976,542.645101663586,67
35,370.013806706114,544.825443786982,68
35,372.13487133984,545.383318544809,69
35,373.896671289875,544.386269070735,70
35,374.240048250905,546.452352231604,71
35,374.416111111111,546.694444444444,72
35,374.021253405995,548.088828337875,73
35,370.788241415192,549.223204994797,74
35,368.018547140649,548.523441524987,75
35,367.69643753136,546.095835423984,76
35,368.873362445415,543.968461911693,77
35,371.887943262411,543.662411347518,78
35,374.504491725768,543.690307328605,79
35,376.658776239393,543.79097811523,80
35,376.272078501338,545.038804638715,81
35,375.648854961832,545.92231701841,82
35,373.399912587413,545.252622377622,83
35,371.006513243595,544.01432913591,84
35,368.446798917944,542.62353471596,85
35,369.218495013599,542.528105167724,86
35,370.113541181945,545.903676128432,87
35,372.581576535289,545.748854262145,88
35,372.486918604651,547.09253875969,89
35,373.651210716126,547.556414219475,90
35,372.286352040816,548.237882653061,91
35,373.047115384615,548.807211538462,92
35,370.355678906917,546.897950469684,93
36,329.753213367609,243.779777206512,43
36,332.217002237136,249.838926174497,44
36,335.153846153846,245.499163879599,45
36,338.290939318371,248.729842061513,46
36,342.567547169811,250.209056603774,47
36,341.681271477663,251.585910652921,48
36,342.942940038685,249.894584139265,49
36,340.294759825328,250.403930131004,50
36,339.240943555181,245.671440606571,51
36,335.805807622505,244.941016333938,52
36,333.684737281068,245.512927439533,53
36,336.956018518519,249.260030864198,54
36,339.655607166556,248.224286662243,55
36,342.943333333333,247.947333333333,56
36,341.764705882353,245.633053221289,57
36,341.894736842105,244.348120300752,58
36,338.070422535211,242.84581171238,59
36,337.059829059829,243.141025641026,60
36,333.531448763251,242.64593639576,61
36,332.228238519534,241.950651130912,62
36,332.103299856528,240.173601147776,63
36,332.098791755508,237.243070362473,64
36,332.711538461538,235.449704142012,65
36,332.980392156863,232.21218487395,66
36,335.879072681704,229.622180451128,67
36,338.040450928382,228.808355437666,68
36,342.116137744767,227.225523295071,69
36,343.998547567175,227.758896151053,70
36,345.836644591612,229.417954378219,71
36,346.091990483743,233.175257731959,72
36,346.128749085589,234.479151426481,73
36,345.144802867384,237.109677419355,74
36,343.188340807175,238.946935724963,75
36,341.250394944708,238.759873617694,76
36,340.426602343212,237.317711922812,77
36,339.036917098446,236.976683937824,78
36,339.036952814099,236.266628766345,79
36,337.92549588776,240.643444605709,80
36,338.819561551433,243.153878583474,81
36,338.628067484663,244.514570552147,82
36,349.498064516129,220.193548387097,83
36,348.989260143198,218.45107398568,84
36,347.83314415437,217.396140749149,85
36,347.98202247191,215.548314606742,86
37,270.88860598345,660.428389560789,43
37,268.774021352313,655.960260972716,44
37,270.413366336634,654.050742574257,45
37,270.246259351621,652.427680798005,46
37,270.242819843342,654.009791122715,47
37,270.807555238774,653.627940128296,48
37,268.5346215781,654.397745571659,49
37,266.358426005133,655.035928143713,50
37,266.738396624473,655.510548523207,51
37,265.401632653061,653.149387755102,52
37,264.968429360695,648.82636148382,53
37,261.694996028594,644.611596505163,54
37,260.484982332155,643.622791519435,55
37,259.512880562061,645.543325526932,56
37,261.385560675883,646.746543778802,57
37,261.062906724512,649.263195950832,58
37,262.434218289086,653.834218289086,59
37,262.894769613948,656.347447073474,60
37,262.098795180723,659.346385542169,61
37,262.439009661836,658.467995169082,62
37,259.63144963145,657.465601965602,63
37,257.594065281899,654.644510385757,64
37,254.395930232558,653.846511627907,65
37,254.198295454545,652.728409090909,66
37,255.091499729291,651.885219274499,67
37,256.96127681842,650.815279958137,68
37,259.662457503643,647.733851384167,69
37,261.493181818182,645.659090909091,70
37,263.540096618357,643.520289855073,71
37,264.206737425012,642.274111675127,72
37,263.482053838485,640.845962113659,73
37,264.209895052474,640.894052973513,74
37,266.672008012018,639.402603905859,75
37,267.41269035533,641.488324873096,76
37,268.219280719281,642.719280719281,77
37,265.94499221588,644.386092371562,78
37,266.097547974414,646.536780383795,79
37,264.192510239906,647.414862492686,80
37,266.934277047523,646.704246713852,81
37,266.379081874113,647.70752484619,82
37,266.135990621336,644.368112543963,83
38,571.80250426864,740.672737620945,43
38,570.780429594272,741.203460620525,44
38,569.272823218997,739.958311345646,45
38,567.250400427122,739.804591564335,46
38,565.608548931384,737.542182227222,47
38,561.897297297297,736.986486486486,48
38,564.150178784267,735.154350417163,49
38,557.38768115942,734.541666666667,50
38,564.168514412417,730.988359201774,51
39,426.385964912281,11.719298245614,49
39,430.072289156626,15.9759036144578,50
39,427.672897196262,11.8785046728972,51
40,391.55737704918,185.950819672131,49
40,393.5,185.5,50
41,635.203703703704,167.325185185185,49
41,631.015272727273,169.474909090909,50
41,630.205657492355,170.832568807339,51
41,627.656499636892,170.458968772694,52
41,628.126019273536,169.147516679021,53
41,628.154172560113,170.076379066478,54
41,628.684323550465,169.217609162491,55
41,630.68661735037,168.825151311365,56
41,630.712620027435,167.745541838134,57
41,633.082638888889,168.558333333333,58
41,629.274845784784,166.211788896504,59
41,629.375657400451,166.885048835462,60
41,627.551506657323,165.989488437281,61
42,669.614726027397,135.97345890411,49
42,669.995891536565,137.911257189811,50
42,671.089355089355,140.001554001554,51
42,673.73125,142.80390625,52
42,680.923414940364,147.156308851224,53
42,685.31455064194,149.659058487874,54
42,691.0782414307,152.371833084948,55
42,695.804839968774,151.610460577674,56
42,696.995871180842,151.232039636664,57
42,694.655913978495,152.316308243728,58
42,692.925549915398,150.30372250423,59
42,690.85,147.6925,60
42,687.264426588751,142.577794010226,61
42,681.18641509434,137.652830188679,62
42,675.401849217639,134.01920341394,63
42,672.797818181818,132.022545454545,64
42,668.492199687988,131.915756630265,65
42,666.429860541427,126.247744052502,66
42,660.977722772277,118.387995049505,67
42,658.418019480519,117.005681818182,68
42,656.571012381646,112.496722505462,69
42,654.404048582996,107.805668016194,70
42,654.25486381323,106.407587548638,71
42,653.942738589212,103.57510373444,72
42,651.701360544218,101.675510204082,73
42,649.298076923077,101.789835164835,74
42,646.932989690722,100.324742268041,75
42,645.859034267913,100.36214953271,76
42,646.909147479776,94.2787803360299,77
42,647.152720889409,89.7004095962551,78
42,646.703086419753,89.3271604938272,79
42,646.474912485414,88.3255542590432,80
42,647.158421672556,88.8610129564193,81
42,649.299060254284,87.2155887230514,82
42,652.71930773391,87.7614926987561,83
42,656.121485411141,87.590450928382,84
42,659.359212684527,87.7484964461454,85
42,661.719353155973,87.8382889932186,86
42,664.643904906424,85.4739504299444,87
42,666.949041372351,83.1796165489405,88
42,670.231409001957,82.9285714285714,89
42,672.175380228137,81.6663498098859,90
42,673.973442781265,80.6924191211975,91
42,673.267552182163,79.1095825426945,92
42,671.8691369606,77.3536585365854,93
42,671.451385627055,74.7801784875528,94
42,669.950628366248,72.3240574506284,95
42,669.141888838681,70.8680524175328,96
42,668.840380047506,70.1952494061758,97
42,667.623762376238,70.4306930693069,98
42,670.307415036045,71.7368692070031,99
42,671.847602739726,71.4771689497717,100
42,674.269348268839,68.5468431771894,101
42,678.21972406745,66.8247317322432,102
42,680.867573696145,64.887074829932,103
42,684.101972459993,65.2534425009304,104
42,684.624216430221,66.6545694490267,105
42,684.780871670702,69.8507869249395,106
42,685.062756598241,72.4146627565982,107
42,685.379597701149,73.9221264367816,108
42,684.712902307035,74.5103958986044,109
42,683.046808510638,75.4479432624113,110
42,682.155395683453,74.8851798561151,111
42,680.655971960097,74.1153949851712,112
42,680.711405689036,72.3863573598453,113
42,680.241167434716,71.3405017921147,114
43,19.4786585365854,352.100609756098,50
43,17.1113537117904,355.772925764192,51
44,337.302631578947,74.3289473684211,50
44,342.5,70.5,51
45,510.431818181818,345.772727272727,50
45,510.743016759777,355.715083798883,51
46,16.4411764705882,393.382352941176,50
47,11.9910714285714,404.625,51
48,20.3132530120482,382.626506024096,51
49,562.70979020979,717.108391608392,52
50,559.442244224422,747.511551155116,52
50,568.414915966387,730.973214285714,53
50,568.094483568075,730.578051643192,54
51,194.865384615385,561.596153846154,53
51,190.736,559.736,54
52,491.5,332.5,53
52,493.666666666667,331.719298245614,54
53,561.640226628895,749.912181303116,55
54,6.05371900826446,628.710743801653,55
54,7.29585798816568,627.985207100592,56
54,6.88442211055276,629.58040201005,57
54,7.88588007736944,629.89748549323,58
54,8.21308724832215,631.390939597315,59
54,9.03503184713376,631.648089171975,60
54,9.70873786407767,631.568654646325,61
54,11.2013729977117,633.505720823799,62
54,10.8858093126386,634.144124168514,63
54,11.2955326460481,635.293241695304,64
54,9.97324840764331,638.256050955414,65
54,8.76252019386107,641.213247172859,66
54,8.47611202635914,644.098846787479,67
54,8.7209705372617,642.991334488735,68
54,8.78473282442748,641.6,69
54,9.14746543778802,640.821812596006,70
54,9.1099706744868,641.799120234604,71
54,8.51745068285281,641.509863429438,72
54,9.38391699092088,642.677042801556,73
54,14.1615120274914,645.602233676976,74
54,13.7381183317168,645.152279340446,75
54,13.2569444444444,646.714285714286,76
54,12.1476744186047,645.590697674419,77
54,11.1062670299728,646.5,78
54,10.4072948328267,645.895136778116,79
54,9.1183970856102,645.883424408015,80
54,9.04222648752399,646.314779270633,81
54,11.3578947368421,629.533082706767,82
54,10.609040444092,625.960348929421,83
54,12.6641689373297,622.578337874659,84
54,10.166549047283,624.238532110092,85
54,10.453261600538,619.755884330868,86
54,10.9859072225484,623.76805637111,87
54,12.2212006489995,626.014602487831,88
55,575.846007604563,718.958174904943,55
55,573.967932905772,734.816477553034,56
56,593.796407185629,737.700598802395,57
56,597.603174603175,731.560846560847,58
57,571.307267709292,730.116835326587,57
57,574.496842105263,725.464210526316,58
57,580.531837916064,723.253256150507,59
58,602.510869565217,725.103260869565,60
59,578.763295099062,718.281543274244,60
59,590.172373766686,717.578641903656,61
59,596.610876699484,709.951242381622,62
60,610.723880597015,164.731343283582,62
61,631.546391752577,167.417057169634,62
61,627.987003610108,168.029602888087,63
61,627.286419753086,167.575308641975,64
61,627.117097701149,167.375,65
61,624.902307692308,163.651538461538,66
61,631.118951612903,161.103830645161,67
61,625.89721627409,156.592077087794,68
61,624.067251461988,155.729044834308,69
61,622.057306590258,154.563514804202,70
61,620.979434447301,152.323050556984,71
61,625.68309178744,152.151690821256,72
61,625.008670520231,151.31310211946,73
61,627.172764227642,152.677845528455,74
61,626.130890052356,155.264921465969,75
61,627.246111619396,159.487648673376,76
61,626.112691466083,161.326039387309,77
61,623.227355072464,158.855072463768,78
61,620.053956834532,158.892985611511,79
61,618.344637946838,160.452795600367,80
61,615.928753180662,161.030534351145,81
61,615.25134926754,163.678488820355,82
61,615.031273268801,164.12285927029,83
61,611.022877478394,164.973563802745,84
61,612.655052264808,168.578397212544,85
61,614.156205079061,171.151413512218,86
61,613.427913403961,174.085214187011,87
61,613.1940433213,177.676895306859,88
61,610.079133510168,180.807692307692,89
61,610.779756733275,182.560816681147,90
61,610.834607645875,182.142857142857,91
61,610.937014314928,180.20490797546,92
61,611.641575663027,178.338533541342,93
61,610.160408163265,174.361224489796,94
61,610.536767760698,171.188616535106,95
61,608.293678665496,168.644424934153,96
61,607.207522697795,167.010808473843,97
61,605.493327593629,166.979337064141,98
61,605.469628286491,167.893472348141,99
61,606.035246272029,169.196113872571,100
61,605.01842870999,172.696896217265,101
61,602.442084168337,172.809619238477,102
61,597.456873822975,173.702071563089,103
62,4.3921568627451,578.745098039216,63
62,5.14383561643836,585.178082191781,64
62,5.01685393258427,587.247191011236,65
62,5.2781954887218,592.240601503759,66
63,613.208201892744,717.056782334385,63
64,590.316498316498,705.353535353535,63
64,601.26207165109,699.125778816199,64
64,601.424399260628,694.121256931608,65
64,600.192411924119,687.671699574139,66
64,598.448529411765,683.96977124183,67
64,597.773493975904,680.64016064257,68
64,599.02669245648,679.267311411992,69
64,600.12341536167,675.942580164057,70
64,602.096688237533,672.799771602589,71
64,601.235430335778,672.156696256272,72
64,602.592647058824,672.463235294118,73
64,603.530598052851,673.870305980529,74
64,605.196797153025,673.662633451957,75
64,606.830417707961,674.068189932167,76
64,608.959665697674,671.806322674419,77
64,611.449313033791,669.767174155217,78
64,613.008043875686,667.56928702011,79
64,612.375904486252,667.363241678726,80
64,611.653714285714,665.739047619048,81
64,609.332543443918,667.829383886256,82
64,609.664253393665,668.128054298642,83
64,609.110136452242,669.084307992203,84
64,613.833767361111,664.410590277778,85
64,613.869325997249,661.682714351215,86
65,4.8671875,576.4453125,68
65,6.2289156626506,580.172690763052,69
65,6.20564516129032,582.20564516129,70
65,7.03395061728395,585.104938271605,71
65,6.31768953068592,587.906137184116,72
65,6.71192052980132,591.099337748344,73
65,6.8280701754386,590.459649122807,74
65,6.01167315175097,589.894941634241,75
65,5.35632183908046,588.5,76
65,5.83333333333333,586.938596491228,77
65,3.5,586.5,78
66,333.303364589079,660.734693877551,75
66,329.594329896907,665.272164948454,76
66,329.034430379747,668.940253164557,77
66,327.93471659919,672.107287449393,78
66,329.345673076923,674.913461538462,79
66,330.94403892944,676.87299270073,80
66,330.314528207688,679.28457314029,81
66,329.817140009965,680.765321375187,82
66,329.435923309788,683.22351160444,83
66,329.048128342246,684.006806028196,84
66,330.789855072464,684.969082125604,85
66,330.957232099952,685.224411340702,86
66,331.823831775701,685.391121495327,87
66,329.384429400387,684.980657640232,88
66,327.615598885794,683.957753017642,89
66,323.629218900675,681.484570877531,90
66,322.78616049976,679.394041326285,91
66,323.574349442379,676.230483271375,92
66,324.849956255468,673.288713910761,93
66,326.35130357932,670.343791427309,94
66,324.436876355748,667.744902386117,95
67,377.842060085837,643.675536480687,75
67,380.413617021277,644.809361702128,76
67,382.409587888982,647.924306139613,77
67,385.673121611154,648.948876839659,78
67,389.32,650.673076923077,79
67,391.121451104101,651.940063091483,80
67,393.071314102564,653.856570512821,81
67,393.747026169707,655.63838223632,82
67,394.3703125,658.240625,83
67,395.913273001508,658.428355957768,84
67,395.805637982196,660.38056379822,85
67,396.146501457726,660.768950437318,86
67,396.354838709677,662.910394265233,87
67,397.552338530067,664.187824795843,88
67,399.106125356125,664.830484330484,89
67,399.706140350877,664.723684210526,90
67,399.982481751825,663.359854014599,91
67,398.88035450517,662.267355982275,92
67,399.055865921788,663.828910614525,93
67,400.223448275862,665.612413793103,94
67,399.830705962988,666.102810143934,95
68,534.747368421053,9.61842105263158,79
68,534.903307888041,10.027989821883,80
68,532.617363344051,8.69131832797428,81
68,530.627450980392,7.66274509803922,82
68,526.790909090909,6.75909090909091,83
68,530.337579617834,7.79617834394904,84
68,531.853820598007,6.91029900332226,85
68,532.543973941368,7.63192182410423,86
68,535.510729613734,6.51931330472103,87
69,5.7530487804878,604.240853658537,79
69,5.19502074688797,608.9377593361,80
69,7.14705882352941,609.061764705882,81
70,566.764705882353,7.7843137254902,81
70,567.590517241379,8.2198275862069,82
70,564.882911392405,8.92405063291139,83
70,566.665540540541,9.14189189189189,84
70,568.013651877133,7.64505119453925,85
70,570.833887043189,8.2624584717608,86
70,570.757746478873,8.51549295774648,87
70,570.148418491484,8.81508515815085,88
70,569.395089285714,8.83258928571429,89
70,564.787564766839,8.21502590673575,90
70,562.657407407407,6.80555555555556,91
71,413.93415007657,599.542113323124,81
72,455.840029761905,608.339285714286,81
72,434.976600985222,601.055726600985,82
73,414.753237410072,594.245323741007,83
73,414.974245768948,590.647534952171,84
74,456.29115744069,607.020848310568,83
74,456.385239852399,608.311439114391,84
74,437.982883666957,598.546562228024,85
75,260.301296720061,661.940503432494,84
75,261.304709141274,664.291551246537,85
75,264.446107784431,665.583832335329,86
75,266.428148148148,668.291851851852,87
75,265.987509184423,670.282145481264,88
75,263.485804416404,670.215299684543,89
75,260.720611916264,669.887278582931,90
75,259.241961414791,668.816720257235,91
75,258.066823899371,667.517295597484,92
75,256.280120481928,668.763554216867,93
75,255.767350157729,666.601735015773,94
75,253.763622974963,664.913107511046,95
75,240.600790513834,701.098814229249,96
75,240.389344262295,696.659836065574,97
75,240.553191489362,698.476595744681,98
75,240.562310030395,702.088145896657,99
75,239.962457337884,703.170648464164,100
75,238.691489361702,705.815602836879,101
75,238.015923566879,708.767515923567,102
75,238.070469798658,708.593959731544,103
75,238.967741935484,708.245161290323,104
75,238.326530612245,712.884353741497,105
75,240.367412140575,706.578274760383,106
75,240.8,712.07868852459,107
75,243.368831168831,710.337662337662,108
76,274.065661047028,626.795918367347,84
76,275.277734678045,625.200155159038,85
76,275.008136696501,623.239218877136,86
76,278.338387869114,620.651237031125,87
76,281.307386814932,620.200158856235,88
76,286.526772793054,621.186685962373,89
76,287.257942511346,624.31845688351,90
76,288.913312693498,624.94427244582,91
76,290.457602339181,622.978070175439,92
76,291.904208998549,619.537010159652,93
76,295.909026798307,619.022566995769,94
76,294.976104272266,617.4018826937,95
76,294.7965435978,618.096622152396,96
76,295.691988950276,618.383977900553,97
76,295.779790940767,616.233449477352,98
77,327.445995145631,257.250606796117,84
77,327.198153846154,255.323076923077,85
77,328.092485549133,253.878612716763,86
77,336.272727272727,235.962406015038,87
78,281.682157946051,293.252193695158,84
78,279.778576094056,294.715218811234,85
78,278.045153141775,297.070729396906,86
79,184.764872521246,749.043909348442,85
79,184.864468864469,750.635164835165,86
79,185.055147058824,751.991911764706,87
79,185.885693745507,751.364485981308,88
79,188.273826458037,749.700568990043,89
79,189.274468085106,749.090070921986,90
79,193.257654966393,748.619118745332,91
79,193.073699421965,747.678468208092,92
79,195.936955063716,746.333333333333,93
79,195.141796083727,743.402430790007,94
79,197.404141616566,741.827655310621,95
80,319.134689922481,159.958333333333,85
80,318.385759829968,157.895855472901,86
80,316.566765578635,157.202769535114,87
80,318.546536796537,154.791125541126,88
80,317.625140291807,151.97418630752,89
80,320.560869565217,151.640217391304,90
80,320.589743589744,151.898504273504,91
80,321.458773784355,152.701902748414,92
80,322.583098591549,155.233802816901,93
80,321.994202898551,156.245410628019,94
80,320.32635585157,158.858230256898,95
81,216.99043062201,709.08692185008,85
81,219.258662369057,706.653505237712,86
81,222.383855024712,704.099670510708,87
81,224.811662726556,704.587864460205,88
81,224.389300411523,703.856790123457,89
81,223.23198733175,702.737133808393,90
82,364.836101083032,133.336462093863,85
82,369.471760797342,157.843853820598,86
82,369.464961067853,158.814238042269,87
82,369.640399556049,159.371809100999,88
82,368.48040201005,161.061306532663,89
82,369.702149437052,163.001023541453,90
82,369.741529525653,165.561471442401,91
82,373.244334975369,167.556650246305,92
82,373.986274509804,168.225490196078,93
82,375.496370235935,169.491833030853,94
82,376.854621848739,169.834453781513,95
83,417.335063009637,589.097850259451,86
83,417.609938733833,592.454731109598,87
83,417.173787110789,594.554670528603,88
83,417.188040345821,596.031700288184,89
83,419.444844989185,597.524873828407,90
84,460.42254601227,611.794478527607,86
84,460.600740740741,613.785185185185,87
84,462.096611391492,615.759192501802,88
84,460.775461106656,618.522854851644,89
84,462.984352773826,619.681365576102,90
84,442.299623297595,608.257316719791,91
85,281.297163120567,271.215602836879,87
85,279.911594202899,269.83768115942,88
85,278.913916786227,266.474892395983,89
85,277.101311953353,262.632653061225,90
85,277.911095305832,259.940256045519,91
85,277.501021102791,259.469026548673,92
85,278.157326130993,257.02025658339,93
85,279.171936758893,255.961791831357,94
85,275.567077122489,252.810758263124,95
86,533.351630867144,672.954653937947,87
86,530.652410575428,674.728615863141,88
86,529.503110419907,676.805598755832,89
86,530.762886597938,676.888183980967,90
86,529.686666666667,678.115833333333,91
86,530.764,679.1456,92
86,530.237302248127,681.180682764363,93
86,528.94701986755,683.187086092715,94
86,528.954506437768,684.12017167382,95
87,594.901474530831,669.856568364611,87
87,593.780413625304,670.321776155718,88
87,591.860185690879,673.329328235937,89
87,591.586264656616,675.4405360134,90
87,590.780982905983,677.911858974359,91
87,593.016736401674,678.056485355649,92
87,592.762738033968,676.791559444159,93
87,591.682706766917,676.755889724311,94
87,589.520485584218,675.340920586748,95
88,635.722755013078,651.726242371404,87
88,638.268608414239,651.350323624595,88
88,640.695856137608,648.326035965598,89
88,641.789189189189,649.952895752896,90
88,642.820592823713,650.11856474259,91
88,644.703731911653,652.431835491241,92
88,647.120725750174,654.28541521284,93
88,648.312732688012,653.102010424423,94
88,649.589706933524,654.100071479628,95
89,381.800153139357,80.4984686064319,87
90,274.310686482661,322.024769992923,87
90,272.050729673384,322.149409312022,88
90,270.61592178771,319.343575418994,89
90,268.393175074184,317.753709198813,90
90,265.912162162162,315.790540540541,91
90,261.751202749141,314.674226804124,92
90,258.764261168385,313.905841924399,93
90,256.541806020067,313.230100334448,94
90,253.852027027027,311.975675675676,95
90,251.768506056528,311.579407806191,96
90,250.750356633381,309.353067047076,97
90,250.793148880105,307.032279314888,98
90,252.933242506812,304.606948228883,99
90,253.36095890411,302.197260273973,100
90,254.089297439265,301.325673013789,101
90,252.632614213198,301.916878172589,102
90,249.837179487179,303.172435897436,103
90,249.717747216765,303.987557301899,104
90,249.876060013046,303.492498369211,105
90,252.181696726787,303.006012024048,106
90,252.638888888889,304.819105691057,107
90,253.515066573231,305.409250175193,108
90,252.907506702413,305.499329758713,109
90,253.644846796657,302.066852367688,110
90,252.863823933975,301.830123796424,111
90,251.189538043478,300.319972826087,112
90,247.398746081505,300.126018808777,113
90,244.898916967509,298.121540312876,114
90,243.683120048751,295.588056063376,115
90,243.265096618357,294.982487922705,116
90,244.8359375,296.310697115385,117
90,242.772887323944,299.105633802817,118
90,241.057092407298,301.307828134197,119
90,237.533928571429,303.491071428571,120
90,235.187141216992,302.842709529277,121
90,234.776330690827,304.77066817667,122
90,236.550448430493,304.433856502242,123
90,238.931878658861,305.419904204364,124
90,239.479293208172,307.548868028713,125
90,238.736082474227,309.50412371134,126
90,235.658324265506,312.319368879217,127
90,230.803512623491,313.291986827662,128
90,230.673435784852,314.02634467618,129
90,229.203141928494,312.739978331528,130
90,230.351553509781,314.034522439586,131
90,231.95073612684,314.131370328426,132
90,230.749084249084,315.188034188034,133
90,230.75205640423,316.12044653349,134
90,229.821450712957,315.641041537508,135
90,233.357104267963,316.500270124257,136
90,236.365325077399,314.885964912281,137
90,240.13150973172,315.43503419253,138
90,240.914089347079,314.92881688758,139
90,240.762481089259,314.783661119516,140
90,241.864628820961,316.55731441048,141
90,241.789866666667,316.8416,142
90,241.995004995005,317.481518481518,143
90,242.980507706256,318.725747960109,144
90,241.796516231196,320.128661916073,145
90,240.735724743777,321.185578330893,146
90,238.938251543711,320.866103347416,147
90,239.198410272088,320.483644145521,148
91,554.356133828996,627.376951672862,87
91,554.864884393064,624.450144508671,88
91,556.807113543092,623.62585499316,89
91,558.377734877735,620.989060489061,90
91,560.02657161374,619.125081011018,91
91,562.598997493734,617.639097744361,92
91,563.514948139109,616.106162294082,93
91,566.773496789259,614.942790426153,94
91,570.704792332268,612.989137380192,95
92,356.739042481457,114.627781523938,87
92,368.130783466996,99.0160394818014,88
93,330.614732724902,252.773142112125,88
93,329.174915254237,253.250169491525,89
93,329.798561151079,255.330935251799,90
93,330.782549420586,257.113837764145,91
93,331.318211702827,257.013149243918,92
93,329.357097791798,259.268138801262,93
93,328.766565349544,260.512462006079,94
93,325.462779156328,262.513027295285,95
94,349.325330132053,208.523409363745,88
94,350.270351758794,208.114572864322,89
94,352.505411255411,208.731601731602,90
94,351.111320754717,209.693396226415,91
94,348.66696669667,208.985598559856,92
94,348.946050096339,207.02408477842,93
94,347.050882658359,203.766355140187,94
94,344.567813765182,204.866396761134,95
95,14.6796280642434,645.125950972105,89
95,15.478431372549,643.772549019608,90
95,15.1486166007905,644.596837944664,91
95,13.952712792434,631.684917869587,92
95,15.151789759855,634.950158586316,93
95,15.6690423162584,635.677951002227,94
95,16.4858264282599,635.369821194941,95
96,10.7807606263982,595.011185682327,89
96,9.92411924119241,596.607046070461,90
96,10.0130548302872,598.355091383812,91
97,381.24226006192,81.5255417956656,89
98,354.711006076975,113.883187035787,89
98,368.275229357798,98.0360856269113,90
99,354.31514324693,111.8724420191,91
99,353.715430861723,112.083500334001,92
99,352.367912371134,112.461984536082,93
99,351.511836212412,113.632117722329,94
99,349.232097186701,113.971867007673,95
100,384.229323308271,78.5759398496241,91
100,386.660792951542,75.0712187958884,92
100,386.724137931034,72.9591836734694,93
100,385.303703703704,75.6312757201646,94
100,386.558823529412,74.9875,95
101,243.187250996016,704.940239043825,91
101,242.382470119522,706.262948207171,92
102,212.552602436323,699.166112956811,91
102,212.730290456432,695.842323651452,92
102,223.152135751902,699.354593329432,93
102,221.242264647795,695.613561553654,94
102,222.116771608472,699.423583285633,95
102,195.704907161804,739.124668435013,96
102,196.836776859504,738.792011019284,97
102,198.842542434092,723.675334055616,98
103,416.813259668508,594.503867403315,92
103,417.73413897281,595.568982880161,93
103,415.899082568807,593.428134556575,94
104,460.42724609375,618.93505859375,92
104,462.603791929995,618.605250364609,93
104,462.331473733147,617.867968386797,94
104,445.521050024765,606.224863793957,95
105,367.490998363339,524.646481178396,94
105,365.969291338583,524.337795275591,95
105,364.536926147705,518.704590818363,96
105,366.555439330544,516.768828451883,97
105,369.086646279307,514.321100917431,98
105,370.848013816926,513.386873920553,99
105,373.126475548061,514.205733558179,100
105,373.671408250356,513.807254623044,101
105,376.351969504447,511.768106734435,102
105,377.67523923445,511.672248803828,103
105,382.073652694611,510.27245508982,104
105,384.243829018663,512.530403371463,105
105,385.69544924154,513.936406067678,106
105,385.48463356974,514.815602836879,107
105,383.500283607487,515.528077141237,108
105,381.537735849057,515.537146226415,109
105,377.973441108545,515.123556581986,110
105,376.086857142857,515.02,111
105,353.63903887689,508.590982721382,112
105,354.152667578659,507.706429548564,113
105,353.271451699946,508.822719913654,114
105,352.469051971794,509.768869156438,115
106,368.815750371471,569.618870728083,94
106,367.72480620155,570.25322997416,95
106,367.494852436513,572.205216197666,96
106,365.885838150289,572.461705202312,97
106,364.616197183099,569.554225352113,98
106,363.622002820874,571.296897038082,99
106,364.302027027027,572.108783783784,100
106,367.989361702128,575.133333333333,101
106,369.507206588881,575.536719286205,102
106,373.390309555855,574.844549125168,103
106,373.021117166213,575.403269754768,104
106,373.569806279225,574.702738810955,105
106,388.901056338028,584.121478873239,106
106,388.976078061064,584.84198929808,107
106,388.300641025641,581.296153846154,108
106,387.833539221742,580.990735021618,109
107,386.139892390469,78.9123750960799,96
107,388.442181818182,79.5047272727273,97
107,388.465682656827,81.389667896679,98
107,388.151704940849,78.3945720250522,99
107,386.141333333333,77.486,100
107,383.688933873144,75.2321187584346,101
107,383.471428571429,74.4921428571429,102
107,383.504189944134,72.1801675977654,103
107,387.121535181237,71.5565031982942,104
107,386.992366412214,71.7390700902151,105
107,387.71724137931,74.0965517241379,106
107,386.519826964672,71.2242249459265,107
107,387.484421364985,70.9391691394659,108
107,387.150039277298,70.1123330714847,109
107,388.217225609756,69.5289634146341,110
107,387.972511144131,69.332838038633,111
107,388.677312042581,70.5861610113107,112
107,389.611438679245,70.6721698113208,113
107,392.105294825511,71.7707581227437,114
107,397.240299523485,73.3852961198094,115
107,396.770178681454,74.2298213185459,116
107,403.033189920098,75.8561770129072,117
107,405.397868561279,76.6151568975725,118
107,404.343983684568,78.7212780421482,119
107,406.745155607751,75.3587786259542,120
107,405.522432113341,74.6576151121606,121
