frame,x,y,w,h,conf,class,track
48,298,597,56,34,1.0,1,-1
48,246,637,44,34,1.0,1,-1
48,523,657,48,48,1.0,1,-1
48,230,695,38,46,1.0,1,-1
48,541,711,48,48,1.0,1,-1
49,154,4,10,10,1.0,1,-1
49,425,10,10,10,1.0,1,-1
49,344,24,10,14,1.0,1,-1
49,78,38,10,10,1.0,1,-1
49,332,70,10,8,1.0,1,-1
49,340,92,53,42,1.0,1,-1
49,715,110,14,10,1.0,1,-1
49,649,120,46,36,1.0,1,-1
49,124,128,16,14,1.0,1,-1
49,136,142,12,8,1.0,1,-1
49,607,150,48,38,1.0,1,-1
49,332,152,32,44,1.0,1,-1
49,389,182,8,6,1.0,1,-1
49,172,198,12,8,1.0,1,-1
49,322,230,40,36,1.0,1,-1
49,262,246,44,40,1.0,1,-1
49,505,338,10,14,1.0,1,-1
49,8,340,24,20,1.0,1,-1
49,182,346,8,8,1.0,1,-1
49,318,368,8,8,1.0,1,-1
49,10,384,12,19,1.0,1,-1
49,26,411,20,14,1.0,1,-1
49,292,453,38,46,1.0,1,-1
49,527,467,10,10,1.0,1,-1
49,88,479,10,8,1.0,1,-1
49,228,481,8,8,1.0,1,-1
49,338,509,41,46,1.0,1,-1
49,116,519,8,14,1.0,1,-1
49,102,541,8,10,1.0,1,-1
49,377,563,54,50,1.0,1,-1
49,298,593,56,44,1.0,1,-1
49,4,595,10,8,1.0,1,-1
49,0,615,10,10,1.0,1,-1
49,244,637,44,34,1.0,1,-1
49,515,657,50,50,1.0,1,-1
49,6,665,8,14,1.0,1,-1
49,230,693,40,44,1.0,1,-1
49,20,695,6,10,1.0,1,-1
49,541,709,32,50,1.0,1,-1
49,14,713,12,10,1.0,1,-1
49,12,741,10,16,1.0,1,-1
49,184,751,8,8,1.0,1,-1
49,164,753,10,10,1.0,1,-1
49,595,755,12,12,1.0,1,-1
50,715,4,12,12,1.0,1,-1
50,421,6,12,12,1.0,1,-1
50,657,12,10,10,1.0,1,-1
50,723,40,10,12,1.0,1,-1
50,250,50,8,6,1.0,1,-1
50,316,58,10,14,1.0,1,-1
50,485,58,12,10,1.0,1,-1
50,443,60,28,22,1.0,1,-1
50,338,66,8,8,1.0,1,-1
50,262,70,8,8,1.0,1,-1
50,344,90,49,40,1.0,1,-1
50,649,122,48,38,1.0,1,-1
50,316,128,14,10,1.0,1,-1
50,330,150,34,42,1.0,1,-1
50,607,152,46,38,1.0,1,-1
50,563,178,8,10,1.0,1,-1
50,701,190,10,8,1.0,1,-1
50,371,204,6,10,1.0,1,-1
50,419,216,8,8,1.0,1,-1
50,603,216,8,14,1.0,1,-1
50,320,220,40,46,1.0,1,-1
50,703,222,14,12,1.0,1,-1
50,621,232,24,16,1.0,1,-1
50,383,234,8,16,1.0,1,-1
50,721,240,10,8,1.0,1,-1
50,144,248,8,10,1.0,1,-1
50,198,250,10,8,1.0,1,-1
50,216,250,14,10,1.0,1,-1
50,262,250,42,34,1.0,1,-1
50,455,252,8,8,1.0,1,-1
50,132,258,8,8,1.0,1,-1
50,437,262,20,12,1.0,1,-1
50,202,266,18,16,1.0,1,-1
50,419,278,16,14,1.0,1,-1
50,90,284,10,10,1.0,1,-1
50,198,284,14,28,1.0,1,-1
50,74,290,8,8,1.0,1,-1
50,509,320,8,8,1.0,1,-1
50,581,320,16,20,1.0,1,-1
50,595,320,12,8,1.0,1,-1
50,719,322,8,10,1.0,1,-1
50,6,342,26,26,1.0,1,-1
50,701,342,12,12,1.0,1,-1
50,505,344,12,20,1.0,1,-1
50,252,346,8,14,1.0,1,-1
50,709,354,24,12,1.0,1,-1
50,32,358,14,20,1.0,1,-1
50,651,360,16,22,1.0,1,-1
50,14,378,12,9,1.0,1,-1
50,6,397,12,16,1.0,1,-1
50,583,399,10,8,1.0,1,-1
50,547,411,10,8,1.0,1,-1
50,292,451,36,46,1.0,1,-1
50,659,469,12,10,1.0,1,-1
50,675,473,10,8,1.0,1,-1
50,210,479,10,6,1.0,1,-1
50,679,485,12,10,1.0,1,-1
50,703,495,12,14,1.0,1,-1
50,385,499,10,10,1.0,1,-1
50,78,501,12,10,1.0,1,-1
50,489,503,22,20,1.0,1,-1
50,515,503,10,8,1.0,1,-1
50,200,505,8,8,1.0,1,-1
50,725,505,6,12,1.0,1,-1
50,220,507,12,8,1.0,1,-1
50,344,507,33,46,1.0,1,-1
50,176,511,10,10,1.0,1,-1
50,280,519,10,16,1.0,1,-1
50,304,523,12,10,1.0,1,-1
50,196,533,12,10,1.0,1,-1
50,379,563,52,52,1.0,1,-1
50,697,575,12,6,1.0,1,-1
50,583,583,8,8,1.0,1,-1
50,296,591,60,42,1.0,1,-1
50,721,591,10,8,1.0,1,-1
50,250,607,12,8,1.0,1,-1
50,539,621,8,8,1.0,1,-1
50,68,623,8,8,1.0,1,-1
50,647,631,16,10,1.0,1,-1
50,503,637,12,12,1.0,1,-1
50,244,639,44,32,1.0,1,-1
50,114,649,8,12,1.0,1,-1
50,483,655,6,10,1.0,1,-1
50,511,655,54,54,1.0,1,-1
50,82,671,12,10,1.0,1,-1
50,102,681,8,10,1.0,1,-1
50,302,681,10,12,1.0,1,-1
50,36,687,8,6,1.0,1,-1
50,228,691,48,46,1.0,1,-1
50,623,693,14,8,1.0,1,-1
50,595,705,6,12,1.0,1,-1
50,539,707,52,50,1.0,1,-1
50,22,733,8,8,1.0,1,-1
50,48,743,12,8,1.0,1,-1
51,344,82,49,46,1.0,1,-1
51,653,126,46,36,1.0,1,-1
51,330,148,30,44,1.0,1,-1
51,605,148,44,44,1.0,1,-1
51,318,220,34,46,1.0,1,-1
51,262,250,42,38,1.0,1,-1
51,308,334,10,6,1.0,1,-1
51,290,449,40,46,1.0,1,-1
51,342,505,35,46,1.0,1,-1
51,102,545,8,8,1.0,1,-1
51,381,563,54,54,1.0,1,-1
51,298,589,60,46,1.0,1,-1
51,244,631,40,40,1.0,1,-1
51,515,651,50,54,1.0,1,-1
51,230,689,46,46,1.0,1,-1
51,579,705,12,16,1.0,1,-1
51,553,707,18,18,1.0,1,-1
51,543,733,30,26,1.0,1,-1
52,346,42,10,14,1.0,1,-1
52,350,78,41,46,1.0,1,-1
52,657,128,52,40,1.0,1,-1
52,328,148,30,40,1.0,1,-1
52,607,148,42,42,1.0,1,-1
52,228,168,12,14,1.0,1,-1
52,316,220,36,48,1.0,1,-1
52,441,222,12,10,1.0,1,-1
52,266,252,38,34,1.0,1,-1
52,487,328,8,8,1.0,1,-1
52,124,439,8,12,1.0,1,-1
52,288,447,42,44,1.0,1,-1
52,334,503,37,46,1.0,1,-1
52,457,539,12,8,1.0,1,-1
52,190,557,8,8,1.0,1,-1
52,381,563,52,54,1.0,1,-1
52,296,589,60,48,1.0,1,-1
52,569,597,8,8,1.0,1,-1
52,66,625,10,8,1.0,1,-1
52,244,629,42,36,1.0,1,-1
52,515,649,52,54,1.0,1,-1
52,234,687,42,42,1.0,1,-1
52,543,705,54,52,1.0,1,-1
52,687,751,8,10,1.0,1,-1
53,120,4,8,12,1.0,1,-1
53,56,12,10,8,1.0,1,-1
53,88,12,10,8,1.0,1,-1
53,258,72,10,10,1.0,1,-1
53,445,76,8,8,1.0,1,-1
53,350,78,43,38,1.0,1,-1
53,703,100,6,10,1.0,1,-1
53,399,128,8,8,1.0,1,-1
53,663,132,46,38,1.0,1,-1
53,322,142,34,44,1.0,1,-1
53,607,148,44,44,1.0,1,-1
53,82,154,12,14,1.0,1,-1
53,417,178,16,12,1.0,1,-1
53,266,214,14,10,1.0,1,-1
53,316,224,44,44,1.0,1,-1
53,268,250,38,42,1.0,1,-1
53,206,290,10,8,1.0,1,-1
53,489,326,8,10,1.0,1,-1
53,469,360,14,10,1.0,1,-1
53,623,378,22,25,1.0,1,-1
53,533,389,8,14,1.0,1,-1
53,236,393,8,8,1.0,1,-1
53,435,435,8,8,1.0,1,-1
53,286,447,50,48,1.0,1,-1
53,340,501,37,46,1.0,1,-1
53,226,525,10,6,1.0,1,-1
53,651,549,8,12,1.0,1,-1
53,184,553,12,12,1.0,1,-1
53,381,563,52,56,1.0,1,-1
53,298,589,58,50,1.0,1,-1
53,238,627,46,34,1.0,1,-1
53,515,645,50,50,1.0,1,-1
53,473,647,14,10,1.0,1,-1
53,445,677,8,10,1.0,1,-1
53,238,687,38,42,1.0,1,-1
53,545,707,52,52,1.0,1,-1
54,354,76,41,40,1.0,1,-1
54,669,134,44,36,1.0,1,-1
54,324,142,32,38,1.0,1,-1
54,607,148,46,40,1.0,1,-1
54,316,226,48,42,1.0,1,-1
54,268,248,36,46,1.0,1,-1
54,282,449,48,46,1.0,1,-1
54,338,503,33,44,1.0,1,-1
54,379,567,56,56,1.0,1,-1
54,300,593,58,48,1.0,1,-1
54,0,617,12,22,1.0,1,-1
54,238,625,44,34,1.0,1,-1
54,519,643,46,50,1.0,1,-1
54,152,681,10,10,1.0,1,-1
54,236,689,38,38,1.0,1,-1
54,559,709,36,20,1.0,1,-1
54,551,737,22,22,1.0,1,-1
54,583,737,10,10,1.0,1,-1
55,54,12,8,8,1.0,1,-1
55,547,12,8,10,1.0,1,-1
55,725,12,6,10,1.0,1,-1
55,659,24,14,12,1.0,1,-1
55,30,36,8,8,1.0,1,-1
55,96,38,14,10,1.0,1,-1
55,641,52,8,8,1.0,1,-1
55,723,52,10,10,1.0,1,-1
55,695,56,12,6,1.0,1,-1
55,352,78,47,42,1.0,1,-1
55,174,124,16,10,1.0,1,-1
55,8,130,8,8,1.0,1,-1
55,675,132,42,38,1.0,1,-1
55,322,138,34,38,1.0,1,-1
55,607,146,48,42,1.0,1,-1
55,98,150,10,12,1.0,1,-1
55,507,208,8,8,1.0,1,-1
55,4,216,8,10,1.0,1,-1
55,272,216,8,8,1.0,1,-1
55,320,226,49,40,1.0,1,-1
55,134,238,12,8,1.0,1,-1
55,501,238,10,10,1.0,1,-1
55,270,246,36,46,1.0,1,-1
55,142,256,8,14,1.0,1,-1
55,60,270,10,12,1.0,1,-1
55,603,314,8,8,1.0,1,-1
55,645,318,8,8,1.0,1,-1
55,489,348,10,8,1.0,1,-1
55,238,391,14,10,1.0,1,-1
55,8,441,16,10,1.0,1,-1
55,529,441,12,6,1.0,1,-1
55,280,449,42,48,1.0,1,-1
55,6,457,10,20,1.0,1,-1
55,324,477,8,8,1.0,1,-1
55,719,487,12,14,1.0,1,-1
55,344,503,31,46,1.0,1,-1
55,443,537,8,10,1.0,1,-1
55,383,569,58,52,1.0,1,-1
55,280,575,10,6,1.0,1,-1
55,300,595,62,50,1.0,1,-1
55,0,615,16,26,1.0,1,-1
55,236,625,46,38,1.0,1,-1
55,106,627,8,8,1.0,1,-1
55,615,631,8,8,1.0,1,-1
55,725,639,6,10,1.0,1,-1
55,517,643,50,50,1.0,1,-1
55,88,681,10,14,1.0,1,-1
55,100,685,12,12,1.0,1,-1
55,120,687,6,10,1.0,1,-1
55,234,691,38,42,1.0,1,-1
55,306,691,8,8,1.0,1,-1
55,545,709,58,48,1.0,1,-1
55,126,711,4,12,1.0,1,-1
55,172,711,6,12,1.0,1,-1
55,126,739,16,10,1.0,1,-1
55,431,739,16,22,1.0,1,-1
55,262,751,8,12,1.0,1,-1
55,114,755,10,12,1.0,1,-1
55,645,759,12,6,1.0,1,-1
56,643,42,10,10,1.0,1,-1
56,360,78,41,44,1.0,1,-1
56,505,86,6,10,1.0,1,-1
56,198,92,10,8,1.0,1,-1
56,18,94,10,10,1.0,1,-1
56,703,104,8,8,1.0,1,-1
56,675,134,44,36,1.0,1,-1
56,320,138,38,38,1.0,1,-1
56,609,142,42,48,1.0,1,-1
56,318,224,48,40,1.0,1,-1
56,270,242,38,50,1.0,1,-1
56,705,312,16,12,1.0,1,-1
56,693,326,10,6,1.0,1,-1
56,435,415,8,10,1.0,1,-1
56,282,449,48,48,1.0,1,-1
56,344,505,31,46,1.0,1,-1
56,385,567,58,54,1.0,1,-1
56,306,599,56,52,1.0,1,-1
56,0,613,14,32,1.0,1,-1
56,238,625,44,38,1.0,1,-1
56,519,643,46,50,1.0,1,-1
56,226,691,44,44,1.0,1,-1
56,557,703,28,52,1.0,1,-1
56,585,729,16,16,1.0,1,-1
56,577,761,12,6,1.0,1,-1
57,362,80,39,40,1.0,1,-1
57,176,124,8,12,1.0,1,-1
57,675,134,38,38,1.0,1,-1
57,228,136,8,8,1.0,1,-1
57,322,136,42,46,1.0,1,-1
57,611,144,42,48,1.0,1,-1
57,581,148,12,14,1.0,1,-1
57,507,208,8,8,1.0,1,-1
57,320,222,46,40,1.0,1,-1
57,523,222,12,6,1.0,1,-1
57,270,242,42,48,1.0,1,-1
57,665,358,18,20,1.0,1,-1
57,282,451,40,46,1.0,1,-1
57,8,477,10,12,1.0,1,-1
57,627,483,10,14,1.0,1,-1
57,346,507,29,46,1.0,1,-1
57,26,517,12,10,1.0,1,-1
57,401,531,12,6,1.0,1,-1
57,575,547,8,10,1.0,1,-1
57,387,573,60,48,1.0,1,-1
57,306,603,56,54,1.0,1,-1
57,0,611,16,36,1.0,1,-1
57,236,629,48,36,1.0,1,-1
57,517,645,52,52,1.0,1,-1
57,224,691,44,44,1.0,1,-1
57,561,701,26,48,1.0,1,-1
57,589,723,16,16,1.0,1,-1
58,344,80,59,42,1.0,1,-1
58,673,132,40,38,1.0,1,-1
58,320,134,44,48,1.0,1,-1
58,605,142,42,50,1.0,1,-1
58,74,172,10,10,1.0,1,-1
58,92,180,10,6,1.0,1,-1
58,316,220,46,42,1.0,1,-1
58,272,242,40,48,1.0,1,-1
58,459,393,8,10,1.0,1,-1
58,288,451,36,46,1.0,1,-1
58,348,505,27,48,1.0,1,-1
58,389,575,58,48,1.0,1,-1
58,306,607,54,52,1.0,1,-1
58,0,611,18,40,1.0,1,-1
58,238,631,50,44,1.0,1,-1
58,519,645,50,50,1.0,1,-1
58,224,695,42,44,1.0,1,-1
58,557,699,50,46,1.0,1,-1
59,360,80,45,40,1.0,1,-1
59,671,128,38,40,1.0,1,-1
59,324,132,42,54,1.0,1,-1
59,607,144,40,46,1.0,1,-1
59,316,220,46,42,1.0,1,-1
59,272,244,40,50,1.0,1,-1
59,286,449,40,44,1.0,1,-1
59,346,507,27,46,1.0,1,-1
59,391,573,56,54,1.0,1,-1
59,304,609,56,52,1.0,1,-1
59,0,611,20,38,1.0,1,-1
59,238,633,48,44,1.0,1,-1
59,519,643,50,50,1.0,1,-1
59,224,693,42,46,1.0,1,-1
59,565,695,26,46,1.0,1,-1
59,593,719,18,12,1.0,1,-1
60,350,78,57,42,1.0,1,-1
60,665,122,42,40,1.0,1,-1
60,328,132,36,52,1.0,1,-1
60,603,142,42,50,1.0,1,-1
60,312,218,46,44,1.0,1,-1
60,272,246,40,52,1.0,1,-1
60,288,447,42,48,1.0,1,-1
60,346,507,29,46,1.0,1,-1
60,393,573,52,56,1.0,1,-1
60,304,609,56,54,1.0,1,-1
60,0,611,20,40,1.0,1,-1
60,236,637,52,44,1.0,1,-1
60,517,641,52,52,1.0,1,-1
60,567,691,48,50,1.0,1,-1
60,220,695,44,46,1.0,1,-1
61,344,76,63,44,1.0,1,-1
61,657,118,46,40,1.0,1,-1
61,328,134,34,52,1.0,1,-1
61,617,142,28,50,1.0,1,-1
61,603,158,14,12,1.0,1,-1
61,310,218,48,44,1.0,1,-1
61,270,248,38,52,1.0,1,-1
61,290,447,40,48,1.0,1,-1
61,348,509,31,44,1.0,1,-1
61,395,573,54,58,1.0,1,-1
61,304,609,56,52,1.0,1,-1
61,0,611,24,42,1.0,1,-1
61,238,635,50,46,1.0,1,-1
61,515,639,52,48,1.0,1,-1
61,567,681,54,56,1.0,1,-1
61,218,695,46,48,1.0,1,-1
62,346,72,61,46,1.0,1,-1
62,649,114,50,38,1.0,1,-1
62,328,134,34,54,1.0,1,-1
62,603,144,42,50,1.0,1,-1
62,310,216,46,44,1.0,1,-1
62,270,250,36,54,1.0,1,-1
62,290,445,42,50,1.0,1,-1
62,350,511,27,46,1.0,1,-1
62,0,571,8,14,1.0,1,-1
62,395,575,54,60,1.0,1,-1
62,306,609,56,52,1.0,1,-1
62,0,611,22,44,1.0,1,-1
62,236,635,48,44,1.0,1,-1
62,517,635,50,50,1.0,1,-1
62,573,679,34,52,1.0,1,-1
62,218,697,44,48,1.0,1,-1
62,601,705,22,22,1.0,1,-1
63,346,70,61,46,1.0,1,-1
63,649,112,48,40,1.0,1,-1
63,328,138,36,54,1.0,1,-1
63,601,144,42,50,1.0,1,-1
63,310,214,46,44,1.0,1,-1
63,270,250,36,54,1.0,1,-1
63,290,449,40,48,1.0,1,-1
63,350,515,29,44,1.0,1,-1
63,0,577,10,16,1.0,1,-1
63,399,577,56,56,1.0,1,-1
63,308,609,56,52,1.0,1,-1
63,0,613,24,42,1.0,1,-1
63,234,631,48,46,1.0,1,-1
63,515,635,52,50,1.0,1,-1
63,573,669,54,60,1.0,1,-1
63,218,699,44,48,1.0,1,-1
64,348,66,61,46,1.0,1,-1
64,647,112,40,42,1.0,1,-1
64,330,140,38,52,1.0,1,-1
64,603,144,42,48,1.0,1,-1
64,310,214,48,40,1.0,1,-1
64,268,252,38,54,1.0,1,-1
64,292,451,38,44,1.0,1,-1
64,350,517,27,44,1.0,1,-1
64,0,577,10,20,1.0,1,-1
64,399,583,60,50,1.0,1,-1
64,310,609,54,52,1.0,1,-1
64,0,615,22,44,1.0,1,-1
64,226,631,54,44,1.0,1,-1
64,515,631,54,52,1.0,1,-1
64,571,663,58,60,1.0,1,-1
64,220,703,44,48,1.0,1,-1
65,352,68,61,46,1.0,1,-1
65,647,106,36,40,1.0,1,-1
65,601,140,42,48,1.0,1,-1
65,330,142,39,50,1.0,1,-1
65,389,166,8,10,1.0,1,-1
65,310,210,48,42,1.0,1,-1
65,270,250,36,58,1.0,1,-1
65,288,451,34,48,1.0,1,-1
65,352,519,29,44,1.0,1,-1
65,399,583,58,50,1.0,1,-1
65,0,585,10,14,1.0,1,-1
65,314,609,52,54,1.0,1,-1
65,0,621,20,40,1.0,1,-1
65,228,629,50,44,1.0,1,-1
65,517,629,54,52,1.0,1,-1
65,571,657,58,60,1.0,1,-1
65,220,707,44,48,1.0,1,-1
66,354,68,65,46,1.0,1,-1
66,637,98,46,42,1.0,1,-1
66,611,138,36,48,1.0,1,-1
66,330,140,41,50,1.0,1,-1
66,603,160,10,6,1.0,1,-1
66,310,210,52,38,1.0,1,-1
66,268,252,40,54,1.0,1,-1
66,282,451,40,44,1.0,1,-1
66,350,519,33,44,1.0,1,-1
66,395,587,60,48,1.0,1,-1
66,316,611,50,52,1.0,1,-1
66,0,625,18,40,1.0,1,-1
66,515,627,54,52,1.0,1,-1
66,226,629,54,42,1.0,1,-1
66,571,651,52,62,1.0,1,-1
66,218,705,46,48,1.0,1,-1
67,358,70,63,46,1.0,1,-1
67,639,92,40,44,1.0,1,-1
67,330,136,43,52,1.0,1,-1
67,605,136,36,44,1.0,1,-1
67,312,210,52,38,1.0,1,-1
67,270,250,40,56,1.0,1,-1
67,282,449,40,46,1.0,1,-1
67,356,519,29,48,1.0,1,-1
67,0,567,10,16,1.0,1,-1
67,332,581,8,10,1.0,1,-1
67,395,585,58,54,1.0,1,-1
67,320,615,46,54,1.0,1,-1
67,0,625,18,36,1.0,1,-1
67,515,625,54,52,1.0,1,-1
67,228,627,54,44,1.0,1,-1
67,573,647,50,64,1.0,1,-1
67,212,705,50,46,1.0,1,-1
67,188,745,6,12,1.0,1,-1
68,362,66,61,48,1.0,1,-1
68,635,90,40,42,1.0,1,-1
68,603,134,40,42,1.0,1,-1
68,326,138,47,48,1.0,1,-1
68,314,212,54,32,1.0,1,-1
68,268,248,44,56,1.0,1,-1
68,282,447,38,44,1.0,1,-1
68,356,523,31,44,1.0,1,-1
68,0,569,12,22,1.0,1,-1
68,393,593,58,48,1.0,1,-1
68,322,615,46,56,1.0,1,-1
68,0,621,18,40,1.0,1,-1
68,230,623,56,48,1.0,1,-1
68,515,625,52,52,1.0,1,-1
68,573,645,52,68,1.0,1,-1
68,208,705,50,44,1.0,1,-1
69,364,66,61,48,1.0,1,-1
69,637,78,34,52,1.0,1,-1
69,599,134,42,42,1.0,1,-1
69,316,138,57,46,1.0,1,-1
69,318,212,50,32,1.0,1,-1
69,270,244,46,56,1.0,1,-1
69,284,443,38,44,1.0,1,-1
69,350,521,45,46,1.0,1,-1
69,0,571,12,22,1.0,1,-1
69,397,595,52,48,1.0,1,-1
69,320,617,48,56,1.0,1,-1
69,0,621,18,38,1.0,1,-1
69,230,621,58,48,1.0,1,-1
69,513,625,56,50,1.0,1,-1
69,575,641,52,68,1.0,1,-1
69,204,707,52,48,1.0,1,-1
70,366,62,57,50,1.0,1,-1
70,637,84,34,40,1.0,1,-1
70,597,132,44,42,1.0,1,-1
70,318,140,55,44,1.0,1,-1
70,320,214,49,32,1.0,1,-1
70,268,242,50,56,1.0,1,-1
70,282,441,44,42,1.0,1,-1
70,348,521,47,48,1.0,1,-1
70,0,571,14,26,1.0,1,-1
70,399,591,50,50,1.0,1,-1
70,234,619,54,48,1.0,1,-1
70,320,619,51,52,1.0,1,-1
70,0,621,18,42,1.0,1,-1
70,517,623,54,52,1.0,1,-1
70,575,639,54,66,1.0,1,-1
70,204,709,50,44,1.0,1,-1
71,364,64,61,48,1.0,1,-1
71,635,78,36,46,1.0,1,-1
71,605,130,38,46,1.0,1,-1
71,316,140,55,44,1.0,1,-1
71,322,218,47,32,1.0,1,-1
71,272,242,48,56,1.0,1,-1
71,284,441,44,42,1.0,1,-1
71,346,521,51,50,1.0,1,-1
71,0,575,12,24,1.0,1,-1
71,403,591,50,48,1.0,1,-1
71,234,617,56,48,1.0,1,-1
71,519,619,54,54,1.0,1,-1
71,0,621,18,42,1.0,1,-1
71,320,623,57,50,1.0,1,-1
71,573,641,54,62,1.0,1,-1
71,200,709,48,48,1.0,1,-1
72,366,64,61,48,1.0,1,-1
72,631,78,40,44,1.0,1,-1
72,601,132,44,42,1.0,1,-1
72,318,144,51,48,1.0,1,-1
72,322,216,47,36,1.0,1,-1
72,274,244,48,56,1.0,1,-1
72,280,439,48,48,1.0,1,-1
72,346,521,51,50,1.0,1,-1
72,0,577,14,26,1.0,1,-1
72,405,589,54,46,1.0,1,-1
72,234,617,54,48,1.0,1,-1
72,519,619,52,52,1.0,1,-1
72,0,621,20,44,1.0,1,-1
72,314,625,73,48,1.0,1,-1
72,573,641,58,62,1.0,1,-1
72,198,707,46,48,1.0,1,-1
73,366,66,63,46,1.0,1,-1
73,627,78,40,44,1.0,1,-1
73,607,130,38,46,1.0,1,-1
73,322,146,49,48,1.0,1,-1
73,320,220,49,34,1.0,1,-1
73,276,246,48,60,1.0,1,-1
73,280,437,46,54,1.0,1,-1
73,340,523,55,50,1.0,1,-1
73,0,577,14,24,1.0,1,-1
73,399,587,66,46,1.0,1,-1
73,236,615,52,48,1.0,1,-1
73,515,617,54,54,1.0,1,-1
73,312,619,81,58,1.0,1,-1
73,0,621,34,46,1.0,1,-1
73,571,643,62,62,1.0,1,-1
73,196,705,46,48,1.0,1,-1
74,369,70,62,46,1.0,1,-1
74,629,78,34,44,1.0,1,-1
74,605,134,40,42,1.0,1,-1
74,324,148,49,46,1.0,1,-1
74,318,222,50,34,1.0,1,-1
74,276,250,46,60,1.0,1,-1
74,276,437,48,54,1.0,1,-1
74,338,523,55,50,1.0,1,-1
74,0,577,12,24,1.0,1,-1
74,399,585,66,48,1.0,1,-1
74,238,615,54,48,1.0,1,-1
74,513,617,56,56,1.0,1,-1
74,360,621,35,44,1.0,1,-1
74,0,623,32,42,1.0,1,-1
74,308,637,50,46,1.0,1,-1
74,573,643,62,60,1.0,1,-1
74,194,701,46,48,1.0,1,-1
75,368,72,61,44,1.0,1,-1
75,627,80,36,40,1.0,1,-1
75,609,136,36,46,1.0,1,-1
75,322,148,53,44,1.0,1,-1
75,318,220,46,36,1.0,1,-1
75,278,252,44,60,1.0,1,-1
75,272,437,48,54,1.0,1,-1
75,338,521,55,50,1.0,1,-1
75,0,579,10,18,1.0,1,-1
75,395,585,80,46,1.0,1,-1
75,238,617,54,46,1.0,1,-1
75,515,617,54,56,1.0,1,-1
75,364,621,33,46,1.0,1,-1
75,0,625,30,42,1.0,1,-1
75,302,641,54,50,1.0,1,-1
75,575,645,60,60,1.0,1,-1
75,190,701,48,44,1.0,1,-1
76,625,68,40,50,1.0,1,-1
76,368,76,61,44,1.0,1,-1
76,615,134,22,52,1.0,1,-1
76,322,148,55,38,1.0,1,-1
76,318,214,46,42,1.0,1,-1
76,276,254,42,62,1.0,1,-1
76,272,439,48,54,1.0,1,-1
76,340,519,53,50,1.0,1,-1
76,0,575,12,22,1.0,1,-1
76,395,587,80,46,1.0,1,-1
76,242,619,52,46,1.0,1,-1
76,513,619,56,56,1.0,1,-1
76,0,625,28,40,1.0,1,-1
76,366,625,33,46,1.0,1,-1
76,577,643,60,58,1.0,1,-1
76,302,645,54,50,1.0,1,-1
76,190,701,44,44,1.0,1,-1
77,625,64,40,50,1.0,1,-1
77,366,76,59,46,1.0,1,-1
77,607,134,30,52,1.0,1,-1
77,322,144,53,40,1.0,1,-1
77,316,214,48,42,1.0,1,-1
77,276,256,42,58,1.0,1,-1
77,270,441,50,52,1.0,1,-1
77,344,521,53,48,1.0,1,-1
77,0,581,6,10,1.0,1,-1
77,395,585,86,48,1.0,1,-1
77,513,619,56,56,1.0,1,-1
77,238,621,54,44,1.0,1,-1
77,0,627,26,38,1.0,1,-1
77,368,627,35,44,1.0,1,-1
77,579,641,60,56,1.0,1,-1
77,300,649,54,48,1.0,1,-1
77,186,705,46,44,1.0,1,-1
78,523,0,22,20,1.0,1,-1
78,565,0,12,10,1.0,1,-1
78,625,64,40,48,1.0,1,-1
78,362,74,61,50,1.0,1,-1
78,603,134,30,52,1.0,1,-1
78,322,140,51,42,1.0,1,-1
78,314,210,52,48,1.0,1,-1
78,272,258,44,56,1.0,1,-1
78,272,439,54,54,1.0,1,-1
78,346,521,55,48,1.0,1,-1
78,393,583,88,48,1.0,1,-1
78,0,587,12,32,1.0,1,-1
78,509,621,58,54,1.0,1,-1
78,238,623,54,46,1.0,1,-1
78,0,627,24,36,1.0,1,-1
78,371,629,36,42,1.0,1,-1
78,583,637,58,60,1.0,1,-1
78,302,649,54,52,1.0,1,-1
78,182,705,46,44,1.0,1,-1
79,523,0,22,22,1.0,1,-1
79,625,62,40,50,1.0,1,-1
79,360,74,57,50,1.0,1,-1
79,603,134,28,52,1.0,1,-1
79,324,136,44,46,1.0,1,-1
79,312,212,48,60,1.0,1,-1
79,268,258,46,58,1.0,1,-1
79,270,439,54,56,1.0,1,-1
79,350,519,53,50,1.0,1,-1
79,395,579,84,50,1.0,1,-1
79,0,595,10,26,1.0,1,-1
79,507,623,54,54,1.0,1,-1
79,0,625,22,36,1.0,1,-1
79,234,627,56,38,1.0,1,-1
79,373,629,36,46,1.0,1,-1
79,581,637,60,60,1.0,1,-1
79,304,651,54,52,1.0,1,-1
79,178,705,46,60,1.0,1,-1
80,521,0,20,18,1.0,1,-1
80,559,0,16,16,1.0,1,-1
80,625,62,40,52,1.0,1,-1
80,356,74,57,48,1.0,1,-1
80,601,134,28,54,1.0,1,-1
80,322,138,55,42,1.0,1,-1
80,312,212,52,64,1.0,1,-1
80,270,252,38,60,1.0,1,-1
80,266,439,58,54,1.0,1,-1
80,350,519,53,52,1.0,1,-1
80,393,575,36,48,1.0,1,-1
80,435,589,42,38,1.0,1,-1
80,0,595,14,26,1.0,1,-1
80,238,619,54,52,1.0,1,-1
80,509,623,52,52,1.0,1,-1
80,0,629,20,32,1.0,1,-1
80,375,631,36,44,1.0,1,-1
80,583,637,56,58,1.0,1,-1
80,304,651,52,54,1.0,1,-1
