track_id,frame,cell_id
8,102,43
8,103,41
8,103,42
8,103,43
8,104,41
8,104,42
8,104,43
8,105,41
8,105,42
8,105,43
8,106,41
8,106,42
8,106,43
8,107,41
8,107,42
8,107,43
8,108,41
8,108,42
8,108,43
8,109,41
8,109,42
8,109,43
8,110,41
8,110,42
8,110,43
8,111,41
8,111,42
8,111,43
8,112,41
8,112,42
8,112,43
8,113,41
8,113,42
8,113,43
8,114,41
8,114,42
8,114,43
8,115,41
8,115,42
8,115,43
8,116,41
8,116,42
8,116,43
8,117,41
8,117,42
8,117,43
8,118,41
8,118,42
8,118,43
8,119,41
8,119,42
8,119,43
8,120,41
8,120,42
8,120,43
8,121,41
8,121,42
8,121,43
8,122,41
8,122,42
8,122,43
8,123,41
8,123,42
8,123,43
8,124,41
8,124,42
8,124,43
8,125,41
8,125,42
8,125,43
8,126,41
8,126,42
8,126,43
8,127,41
8,127,42
8,127,43
8,128,41
8,128,42
8,128,43
8,129,41
8,129,42
8,129,43
8,130,41
8,130,42
8,130,43
8,131,41
8,131,42
8,131,43
8,132,38
8,132,41
8,132,43
8,132,79
8,133,38
8,133,43
8,133,79
8,133,82
8,134,38
8,134,43
8,134,81
8,135,38
8,135,43
8,135,81
8,136,38
8,136,43
8,136,81
8,137,38
8,137,43
8,137,81
8,138,38
8,138,43
8,138,81
8,139,38
8,139,81
8,140,81
8,141,81
8,142,81
8,143,81
8,144,81
8,145,81
8,146,81
8,147,81
8,148,81
8,149,81
9,0,12
9,1,12
10,0,12
10,1,12
11,0,29
11,1,29
11,2,30
12,0,30
12,1,30
13,0,21
13,1,21
13,2,21
13,3,21
13,4,21
13,5,21
13,6,21
13,7,21
13,8,21
13,9,21
13,9,22
13,10,21
13,10,22
13,11,21
13,11,22
13,12,21
13,12,22
13,13,21
13,13,22
13,14,21
13,14,22
13,15,21
13,15,22
13,16,21
13,16,22
13,17,21
13,17,22
13,18,21
13,18,22
13,19,21
13,19,22
13,20,21
13,20,22
13,21,21
13,21,22
13,22,21
13,22,22
13,23,21
13,23,22
13,24,21
13,24,22
13,25,21
13,25,22
13,26,21
13,26,22
13,27,21
13,27,22
13,28,21
13,28,22
13,29,21
13,29,22
13,30,21
13,30,38
13,31,21
13,31,38
13,32,21
13,32,38
13,33,21
13,33,38
13,34,21
13,34,38
13,35,21
13,35,38
13,36,38
13,36,54
13,37,38
13,37,54
13,38,38
13,38,54
13,39,38
13,39,54
13,40,38
13,40,54
13,41,38
13,41,54
13,42,38
13,42,54
13,43,38
13,43,54
13,44,38
13,44,54
13,45,38
13,45,54
13,46,38
13,46,54
13,47,38
13,47,54
13,48,54
13,48,38
13,49,38
13,49,54
13,50,38
13,50,54
13,51,38
13,51,54
13,52,38
13,52,54
13,53,38
13,53,54
13,54,38
13,54,54
13,55,38
13,55,54
13,56,38
13,56,54
13,57,38
13,57,54
13,58,38
13,58,54
13,59,38
13,59,54
13,60,38
13,60,54
13,61,38
13,61,54
13,62,38
13,62,54
13,63,38
13,63,54
13,64,38
13,64,54
13,65,54
13,65,38
13,66,38
13,66,54
13,67,38
13,67,54
13,68,38
13,68,54
13,69,38
13,69,54
13,70,38
13,70,54
13,71,38
13,71,54
13,72,38
13,72,54
13,73,38
13,73,54
13,74,38
13,74,54
13,75,38
13,75,54
13,76,38
13,76,54
13,77,38
13,77,54
13,78,38
13,78,54
13,79,38
13,79,54
13,80,38
13,80,54
13,81,54
13,82,54
13,83,54
13,84,54
13,85,54
13,86,54
13,87,54
13,88,54
13,89,97
13,89,98
13,90,54
13,90,97
13,90,98
13,91,97
13,91,98
13,92,97
13,92,98
13,92,111
13,92,112
13,93,97
13,93,98
13,93,111
13,93,112
13,94,98
13,94,112
14,0,50
14,1,49
14,1,50
14,2,50
14,3,50
14,4,50
14,5,50
14,6,50
14,7,50
14,8,50
14,9,50
14,10,50
14,11,50
14,12,50
14,13,50
14,14,50
14,15,50
14,16,50
14,17,50
14,18,50
14,19,50
14,20,50
14,21,50
14,21,67
14,22,50
14,22,67
14,23,50
14,23,67
14,24,50
14,24,67
14,25,50
14,25,67
14,26,50
14,26,67
14,27,50
14,27,67
14,28,50
14,28,67
14,29,50
14,29,67
14,30,50
14,30,67
14,31,50
14,31,67
14,32,50
14,32,67
14,33,50
14,33,67
14,34,50
14,34,67
14,35,50
14,35,67
14,36,50
14,36,67
14,37,50
14,37,67
14,38,50
14,38,67
14,39,50
14,39,67
14,40,50
14,40,67
14,41,50
14,41,67
14,42,50
14,42,67
14,43,50
14,43,67
14,44,50
14,44,67
14,45,50
14,45,67
14,46,50
14,46,67
14,47,67
14,47,142
14,47,50
14,48,50
14,48,67
14,48,142
14,49,50
14,49,67
14,49,142
14,50,50
14,50,67
14,50,68
14,51,50
14,51,67
14,51,68
14,51,145
14,52,50
14,52,67
14,52,68
14,52,145
14,53,50
14,53,67
14,53,68
14,53,145
14,54,50
14,54,67
14,54,68
14,55,50
14,55,67
14,55,68
14,56,50
14,56,67
14,56,68
14,57,50
14,57,67
14,57,68
14,58,50
14,58,67
14,58,68
14,59,50
14,59,67
14,59,68
14,60,50
14,60,68
14,60,67
14,61,50
14,61,67
14,61,68
14,62,50
14,62,68
14,62,67
14,63,50
14,63,67
14,63,68
14,64,67
14,64,68
14,64,118
15,0,31
15,1,31
15,1,60
15,2,31
15,3,31
16,0,63
16,1,63
17,0,56
17,1,56
17,1,60
17,2,56
17,2,60
17,3,31
17,3,56
17,3,60
17,4,31
17,4,56
17,4,60
17,5,31
17,5,56
17,5,60
17,6,31
17,6,56
17,6,60
17,7,31
17,7,56
17,7,60
17,8,31
17,8,56
17,8,60
17,9,31
17,9,56
17,9,60
17,10,31
17,10,56
17,10,60
17,11,31
17,11,56
17,11,60
17,12,31
17,12,56
17,12,60
17,13,31
17,13,56
17,13,60
17,14,31
17,14,56
17,14,60
17,15,56
17,15,60
17,15,31
17,16,31
17,16,56
17,16,60
17,17,31
17,17,56
17,17,60
17,18,31
17,18,56
17,18,60
17,19,31
17,19,56
17,19,60
17,20,31
17,20,33
17,20,56
17,20,60
17,21,31
17,21,33
17,21,56
17,21,60
17,22,31
17,22,33
17,22,56
17,22,60
17,23,31
17,23,33
17,23,56
17,23,60
17,24,31
17,24,33
17,24,56
17,24,60
17,25,31
17,25,33
17,25,56
17,25,60
17,26,31
17,26,33
17,26,56
17,26,60
17,27,31
17,27,33
17,27,56
17,27,60
17,28,31
17,28,33
17,28,56
17,28,59
17,28,60
17,29,31
17,29,56
17,29,59
17,29,60
17,30,56
17,30,59
17,30,60
17,31,56
17,31,59
17,31,73
17,32,56
17,32,59
17,32,73
17,33,59
17,34,59
17,35,59
18,0,33
18,1,55
18,1,59
19,0,65
19,1,65
20,0,33
20,1,33
20,1,59
20,2,33
20,2,55
20,3,33
20,3,55
20,4,33
20,4,55
20,5,33
20,5,55
20,6,33
20,6,55
20,7,33
20,7,55
20,8,33
20,8,55
20,9,33
20,9,55
20,10,33
20,10,55
20,11,33
20,11,55
20,12,55
20,12,33
20,13,33
20,13,55
20,14,33
20,14,55
20,15,33
20,15,55
20,16,33
20,16,55
20,17,55
20,17,59
20,18,55
20,18,59
20,19,55
20,19,59
20,20,55
20,20,59
20,21,55
20,21,59
20,22,55
20,22,59
20,23,55
20,23,59
20,24,55
20,24,59
20,25,55
20,26,33
20,26,55
20,27,33
20,27,55
20,28,55
20,28,75
20,29,55
20,30,55
20,30,75
20,31,55
20,31,75
20,32,55
20,32,75
20,33,55
20,33,59
20,33,75
20,34,59
20,34,75
20,35,55
20,35,59
20,35,75
20,35,76
20,36,55
20,36,59
20,36,75
20,36,76
20,37,55
20,37,59
20,37,75
20,37,76
20,38,55
20,38,59
20,38,75
20,38,76
20,39,55
20,39,59
20,39,73
20,39,75
20,39,76
20,40,75
20,40,76
20,40,55
20,40,59
20,40,73
20,41,55
20,41,59
20,41,73
20,41,75
20,41,76
20,42,55
20,42,59
20,42,73
20,42,75
20,42,76
20,43,55
20,43,59
20,43,73
20,43,75
20,43,76
20,44,55
20,44,59
20,44,73
20,44,75
20,44,76
20,45,55
20,45,73
20,45,75
20,45,76
20,45,119
21,0,55
21,1,59
21,2,59
21,3,59
21,4,59
21,5,59
21,6,59
21,7,59
21,8,59
21,9,34
21,9,59
21,10,34
21,10,59
21,11,59
21,11,34
21,12,34
21,12,59
21,13,34
21,13,59
21,14,34
21,14,59
21,15,59
21,15,34
21,16,34
21,17,34
21,18,34
21,19,34
21,20,34
21,21,34
21,22,34
21,23,34
21,24,34
21,25,34
21,26,34
21,27,78
21,27,48
21,28,48
21,28,77
21,28,78
21,29,48
21,29,78
21,30,78
21,30,48
21,31,48
21,31,85
21,31,86
21,32,48
21,32,85
21,33,85
21,34,85
21,35,85
21,36,85
21,37,85
21,38,85
21,38,107
21,39,85
21,39,107
22,0,73
22,1,60
22,2,60
22,3,60
22,3,73
22,4,56
22,4,60
22,4,73
22,5,56
22,5,60
22,5,73
22,6,56
22,6,60
22,6,73
22,7,56
22,7,60
22,7,73
22,8,56
22,8,60
22,8,73
22,9,56
22,9,60
22,9,73
22,10,56
22,10,60
22,10,73
22,11,56
22,11,73
22,12,56
22,12,60
22,13,56
22,13,60
22,14,56
22,14,60
22,15,56
22,15,60
22,16,56
22,16,60
22,17,60
22,17,56
22,18,120
22,18,60
22,18,56
23,0,74
23,1,74
24,0,80
24,1,80
24,1,81
24,2,79
24,2,80
24,3,79
24,3,80
24,4,79
24,4,80
24,5,79
24,5,80
24,6,79
24,6,80
24,7,79
24,7,80
24,8,79
24,8,80
24,9,79
24,9,80
24,10,79
24,10,80
24,11,80
24,11,79
24,12,79
24,12,80
24,13,79
24,13,80
24,14,79
24,14,80
24,15,79
24,15,80
24,16,80
24,16,79
24,17,80
24,17,79
25,0,76
25,1,75
25,1,76
25,2,77
25,3,77
25,4,77
25,4,78
25,5,77
25,5,78
25,6,48
25,6,77
25,6,78
25,7,48
25,7,77
25,7,78
25,8,48
25,8,77
25,8,78
25,9,48
25,9,77
25,9,78
25,10,48
25,10,78
25,11,77
25,11,78
25,11,108
25,12,77
25,12,108
25,13,77
25,13,78
25,13,107
25,13,108
25,14,107
25,14,108
25,14,78
25,15,77
25,15,78
25,15,107
25,15,108
25,16,77
25,16,78
25,16,107
25,16,108
25,17,78
25,17,77
25,17,107
25,17,108
26,0,76
26,1,76
26,2,76
26,3,76
26,4,55
26,4,76
27,0,82
27,1,82
27,2,82
27,3,82
27,4,82
27,5,82
27,6,82
27,7,82
27,8,82
27,9,82
27,10,82
27,11,82
27,12,82
27,13,82
27,14,82
27,15,82
28,0,51
28,1,51
28,1,86
28,2,86
28,2,51
28,3,51
28,3,86
28,4,51
28,4,86
28,5,51
28,5,86
28,6,51
28,6,86
28,7,86
28,7,109
28,7,110
28,8,86
28,8,109
28,8,110
28,9,85
28,9,86
28,9,109
28,9,110
28,10,109
28,10,110
28,10,85
28,11,86
28,11,109
28,11,110
28,11,113
28,12,85
28,12,110
28,12,109
28,12,113
28,12,114
28,13,85
28,13,109
29,0,84
29,1,84
30,0,90
30,1,87
30,1,88
30,2,87
30,2,88
30,3,87
30,3,88
30,4,87
30,4,88
30,5,87
30,5,88
30,6,87
30,6,88
30,7,88
30,8,88
30,9,88
30,10,88
30,11,88
30,12,88
31,0,144
31,1,144
31,1,92
31,2,102
31,3,102
31,4,102
31,5,102
31,6,102
31,7,102
31,8,102
31,9,102
31,10,102
32,0,91
32,1,91
32,2,91
32,3,91
33,0,92
33,1,92
33,1,101
33,2,144
33,2,92
33,3,144
33,3,92
33,4,92
33,4,144
33,5,144
33,5,92
33,6,144
33,6,92
33,7,144
33,7,92
33,8,144
33,8,92
34,0,89
34,1,106
34,1,89
34,2,89
34,3,89
34,4,89
34,5,89
34,6,106
34,6,89
34,7,89
34,7,106
35,0,91
35,1,91
35,2,91
35,3,91
35,4,91
35,5,91
35,6,91
36,0,113
36,1,87
36,1,114
37,0,97
37,1,112
37,1,97
37,2,97
37,2,111
37,3,97
37,3,111
37,4,111
37,4,97
38,0,111
38,1,111
38,1,98
39,0,113
39,1,87
39,2,87
39,3,87
40,0,112
40,1,112
40,2,112
40,2,98
41,0,86
41,1,113
41,1,114
