,seg_label,frame_num,area,min_row_bb,min_col_bb,max_row_bb,max_col_bb,centroid_row,centroid_col,major_axis_length,minor_axis_length,max_intensity,mean_intensity,min_intensity,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
405,32,12,69,718,756,727,765,722,760,9.337473201948235,9.337473201948235,72.0,60.028985507246375,46.0,0.0499182529747486,-0.0481037721037864,0.0540712848305702,0.1169271618127822,0.0728381350636482,0.0746799036860466,-0.0514334142208099,0.1002947390079498,0.0958151891827583,-0.0816700533032417,-0.0216371994465589,0.0593925230205059,0.0002270343102281,0.0768871530890464,-0.0594873316586017,0.0598782896995544,0.1509854942560196,0.0110158585011959,-0.1389991194009781,-0.1043410301208496,-0.107059545814991,-0.0844901874661445,0.0635253638029098,0.0516204684972763,0.0024435042869299,-0.069911316037178,-0.085306130349636,-0.1475974917411804,-0.0531874746084213,0.067169576883316,-0.1170924231410026,-0.0966996997594833,0.1294461339712143,-0.0629020109772682,0.0522710382938385,0.0830297321081161,0.0386643707752227,0.0537982210516929,-0.1081507951021194,0.039816029369831,-0.1016291081905365,0.1361708641052246,-0.0461933836340904,-0.0027182295452803,-0.0010321367299184,-0.0739808157086372,0.1373198479413986,-0.0340764634311199,-0.2015880942344665,-0.0824634134769439,-0.0344897210597991,-0.084902673959732,0.0529912114143371,-0.1504281014204025,0.0346710197627544,-0.09674683958292,-0.0845172405242919,-0.0530633591115474,0.1128200367093086,-0.2080399692058563,-0.1033551096916198,-0.0957902446389198,0.0014766356907784,-0.178551435470581,-0.0544356629252433,-0.0353152826428413,-0.0766142532229423,0.0025537014007568,0.0221711453050375,0.1609719395637512,0.2211621254682541,0.0885655209422111,-0.0069735399447381,-0.1010718271136283,-0.1239393800497055,0.0103452075272798,-0.1049379259347915,0.0346589349210262,-0.0376700460910797,-0.0775746628642082,-0.1092770397663116,0.0558531954884529,0.0267212688922882,-0.1376251578330993,-0.0497528910636901,0.096568539738655,0.0494171977043151,0.0762563496828079,0.044376466423273,-0.104580670595169,-0.0320252180099487,-0.050594761967659,-0.0666318982839584,-0.0246076323091983,-0.0181892160326242,0.0116505958139896,0.0213512144982814,-0.0594390146434307,0.0075895641930401,0.1200764030218124,-0.0344149358570575,0.0693971291184425,-0.1720916330814361,0.1604285091161728,0.0201940443366765,-0.0107511440292,0.1172357574105262,0.1241644173860549,-0.0350912287831306,0.1872858107089996,0.0225594118237495,-0.0486563071608543,-0.0966992005705833,-0.0391358062624931,-0.044113416224718,-0.1474350094795227,-0.0103529738262295,-0.0380498133599758,-0.0023810341954231,0.1556323319673538,-0.0605027191340923,-0.1301556676626205,0.0043147187680006,0.0285561885684728,0.1320321708917617,0.0015086765633895,0.0371769592165946,0.0243978556245565
406,34,12,69,722,792,731,801,726,796,9.337473201948235,9.337473201948235,74.0,49.2463768115942,27.0,0.0492568053305149,-0.0487764291465282,0.0618504583835601,0.1177534610033035,0.067831739783287,0.071135438978672,-0.0538558773696422,0.1091125383973121,0.0862054154276847,-0.0809720531105995,-0.0222386997193098,0.0626188889145851,-0.009098538197577,0.0742524489760398,-0.0623378753662109,0.0616725869476795,0.146088570356369,0.0106358285993337,-0.1334899216890335,-0.1037032306194305,-0.1043531000614166,-0.0869497060775756,0.0682160183787345,0.0580394752323627,0.0015636938624083,-0.0721375942230224,-0.0786395817995071,-0.1543622612953186,-0.0590780116617679,0.0722866877913475,-0.11983472853899,-0.1014505103230476,0.1285589635372162,-0.0660083889961242,0.0474546328186988,0.0817107632756233,0.0404993072152137,0.0487924255430698,-0.1059332638978958,0.0355450809001922,-0.1035926640033721,0.1344730257987976,-0.0517894588410854,0.0092680798843503,-0.0008417294011451,-0.067730963230133,0.1495153158903122,-0.0356844514608383,-0.1975529193878173,-0.0861846432089805,-0.0395296812057495,-0.0855783149600029,0.0512972883880138,-0.1504395306110382,0.0420558601617813,-0.0992809310555458,-0.0816347673535347,-0.0550567209720611,0.1177408844232559,-0.2124571651220321,-0.1053360551595687,-0.0966617092490196,0.0029987622983753,-0.1705181896686554,-0.0497062280774116,-0.0388025976717472,-0.0725353062152862,-0.0008804585086181,0.0278367381542921,0.1622322499752044,0.2302917391061782,0.0865420922636985,-0.0036548692733049,-0.0987202823162078,-0.124962106347084,0.0004010679258499,-0.1105594113469123,0.0330887362360954,-0.0299473982304334,-0.07515649497509,-0.1115178167819976,0.0552028305828571,0.0246998127549886,-0.1330069601535797,-0.0548047460615634,0.0847766622900962,0.0543107837438583,0.0778100341558456,0.0365725234150886,-0.1043653637170791,-0.0282613560557365,-0.0441439524292945,-0.0693472549319267,-0.0327552072703838,-0.0201346054673194,0.020520769059658,0.013840602710843,-0.0611547976732254,0.0011795767350122,0.116678200662136,-0.0312510095536708,0.0733192190527916,-0.1745953410863876,0.1601840406656265,0.0167893283069133,-0.0074641974642872,0.1101400181651115,0.124028630554676,-0.0368817374110221,0.1779512912034988,0.0295231845229864,-0.046768307685852,-0.0919739007949829,-0.0377566777169704,-0.0465300343930721,-0.1423397809267044,-0.0080131255090236,-0.0370681770145893,-0.0016621791291981,0.1529377996921539,-0.060271468013525,-0.1341724991798401,0.0077394950203597,0.0313660874962806,0.1291562914848327,0.0103527111932635,0.0342176370322704,0.0342414490878582
407,36,12,69,174,853,183,862,178,857,9.337473201948235,9.337473201948235,125.0,98.3913043478261,57.0,0.0402928739786148,-0.0390433296561241,0.0710100531578064,0.1043652966618537,0.0993120446801185,0.0512440018355846,-0.0432661734521389,0.097166858613491,0.0906857401132583,-0.0768936872482299,-0.0183373969048261,0.0725351274013519,0.0324800089001655,0.0796152204275131,-0.0633348226547241,0.0787597000598907,0.1700509488582611,0.001860879943706,-0.1413920372724533,-0.1194390431046485,-0.1114896833896637,-0.0841983556747436,0.053913727402687,0.064142033457756,-0.0139817902818322,-0.0502271614968776,-0.0738588199019432,-0.1215815320611,-0.0505726486444473,0.0552848614752292,-0.1184397190809249,-0.1168867200613021,0.1325415819883346,-0.0656691640615463,0.0541739016771316,0.0938528254628181,0.0411866344511508,0.0491924919188022,-0.1090863645076751,0.0398638509213924,-0.0937088504433631,0.1524234861135482,-0.0507658272981643,-0.0074418326839804,0.009157239459455,-0.0674303174018859,0.1405431032180786,-0.0392460413277149,-0.1998726427555084,-0.0939899086952209,-0.0394085124135017,-0.0757204592227935,0.0454743914306163,-0.1302471458911895,0.0465524829924106,-0.0615560822188854,-0.0685259029269218,-0.0412456057965755,0.1036269292235374,-0.2058438509702682,-0.1118848696351051,-0.1025662422180175,-0.0083242580294609,-0.1701577752828598,-0.0575232990086078,-0.0299903154373168,-0.0847608372569084,0.0026351935230195,0.0052261538803577,0.1636456102132797,0.2039710432291031,0.0714856684207916,-0.0122136306017637,-0.0937956497073173,-0.1326806545257568,0.0270518753677606,-0.1194690912961959,0.0215561781078577,-0.0465903356671333,-0.0951186195015907,-0.1160626783967018,0.0300917811691761,0.0191457606852054,-0.1374618113040924,-0.0372684560716152,0.0886405557394027,0.0481102801859378,0.0789070129394531,0.0367354825139045,-0.0992970764636993,-0.0310839544981718,-0.0411597974598407,-0.0468431785702705,-0.0354151390492916,-0.0278645753860473,-0.0006002511363476,0.0322244949638843,-0.0809026211500167,0.0040906751528382,0.1237556040287017,-0.0271598845720291,0.0758257061243057,-0.1730364263057708,0.1573480367660522,0.0186798572540283,-0.0120926545932888,0.1153270304203033,0.1009542569518089,-0.0410563014447689,0.1937641650438308,0.0092473244294524,-0.0354051776230335,-0.0759512707591056,-0.0437522269785404,-0.0430014356970787,-0.1582423746585846,-0.0016737105324864,-0.0354175083339214,0.0119842821732163,0.1738609224557876,-0.0623056106269359,-0.1471241265535354,0.0315931402146816,0.0326690562069416,0.1298630386590957,0.0022823656909167,0.0431502312421798,0.0224714092910289
408,37,12,69,161,796,170,805,165,800,9.337473201948235,9.337473201948235,115.0,86.91304347826087,46.0,0.0441790632903575,-0.0388910695910453,0.0611438527703285,0.111218124628067,0.0939772650599479,0.0554446280002594,-0.0431139655411243,0.0972878858447074,0.0901330932974815,-0.0774676129221916,-0.0145247522741556,0.0693353936076164,0.0169249046593904,0.0762336030602455,-0.0671666860580444,0.0763003528118133,0.1688054651021957,-0.0002750339044723,-0.1315444707870483,-0.1117462962865829,-0.1147801429033279,-0.0805068388581276,0.0596182867884635,0.0675712525844574,-0.0187722742557525,-0.0541432946920394,-0.0762044563889503,-0.1277022361755371,-0.0523710697889328,0.0518508628010749,-0.1227161139249801,-0.1149694845080375,0.1327569186687469,-0.0635695159435272,0.0497480630874633,0.0906751826405525,0.0415698774158954,0.0526965148746967,-0.1141566038131713,0.0426316484808921,-0.104116678237915,0.1504427939653396,-0.0552182458341121,-0.0117159662768244,0.0123664438724517,-0.0642694681882858,0.1474397480487823,-0.037658654153347,-0.2050336003303527,-0.0903660282492637,-0.0358654148876667,-0.0708420872688293,0.0471519455313682,-0.1300056427717209,0.0416189208626747,-0.0721303448081016,-0.0695162639021873,-0.0484545715153217,0.1075682193040847,-0.2059139013290405,-0.1085431724786758,-0.1087883040308952,-0.0181110147386789,-0.1735466867685318,-0.0585473291575908,-0.0337796583771705,-0.0763706788420677,0.0055403648875653,0.0044923000968992,0.1677087694406509,0.2060402035713195,0.0756327211856842,-0.0065730358473956,-0.0933066010475158,-0.128797635436058,0.0242919847369194,-0.1194810420274734,0.0291263330727815,-0.038002360612154,-0.096059501171112,-0.1162694543600082,0.0333447381854057,0.0376935452222824,-0.1404918134212494,-0.0438496805727481,0.0874448120594024,0.0568160563707351,0.0735844075679779,0.0411728844046592,-0.0872578620910644,-0.0349441096186637,-0.0454690158367157,-0.0526878386735916,-0.035395048558712,-0.0306863151490688,-0.0069486564025282,0.0308262519538402,-0.0791827887296676,0.0072919339872896,0.1112749204039573,-0.0305029582232236,0.0753060057759285,-0.1701410561800003,0.1554926186800003,0.0162913855165243,-0.0140200834721326,0.1136203333735466,0.1011605858802795,-0.0411681197583675,0.1987200528383255,0.0158666986972093,-0.0387722142040729,-0.0816247314214706,-0.0454508513212204,-0.0499387755990028,-0.153011217713356,-0.0118416724726557,-0.0341202579438686,0.009940218180418,0.1615570485591888,-0.0647157430648803,-0.1421288698911667,0.0263600349426269,0.0279535707086324,0.1277638524770736,0.0040223086252808,0.0432537011802196,0.0248652026057243
409,1,13,69,259,275,268,284,263,279,9.337473201948235,9.337473201948235,253.0,170.0144927536232,96.0,0.0430858992040157,-0.0487341955304145,0.0385483615100383,0.0507130473852157,0.0752967745065689,0.0349571444094181,-0.0520991347730159,0.1241530552506446,0.0832763239741325,-0.1383885443210601,-0.0570081770420074,0.0635732933878898,0.046824213117361,0.0438147038221359,-0.0601054579019546,0.0895066559314727,0.1414493769407272,-0.0308554731309413,-0.2055246382951736,-0.2085511237382888,-0.1152731776237487,-0.0836455151438713,0.0370232798159122,0.0580583661794662,-0.0055868565104901,-0.0220343619585037,-0.0061466279439628,-0.084575280547142,-0.0806348249316215,0.0481639467179775,-0.1531571894884109,-0.1383681446313858,0.0873767063021659,-0.0869799554347992,0.0831160247325897,0.0882476642727851,0.0581514462828636,0.0606765449047088,-0.071844957768917,-0.0253907665610313,-0.0143189057707786,0.1868265867233276,-0.0192659851163625,0.0257249679416418,-0.0479910522699356,-0.0391924865543842,0.1167845875024795,-0.0297530051320791,-0.1800868511199951,-0.0735875740647316,-0.048478752374649,-0.0411128811538219,0.0485656522214412,-0.0852299183607101,0.1351643353700637,-0.0713785216212272,-0.0937647596001625,-0.0091300774365663,0.0332907363772392,-0.1308750957250595,-0.0610471442341804,-0.0950328782200813,0.0028193099424242,-0.1415956318378448,-0.0329760015010833,-0.0867311954498291,-0.0971551388502121,-0.0673498660326004,0.039391990751028,0.0909570455551147,0.1698992401361465,0.015621461905539,-0.0351100414991378,-0.1129007115960121,-0.1475815922021865,0.0674550682306289,-0.1579421609640121,-0.0189321767538785,-0.0866932347416877,-0.1401694864034652,-0.0696464851498603,0.0616597048938274,0.0201482605189085,-0.1377707719802856,-0.0381190851330757,0.062836617231369,-0.0138579700142145,0.0620162338018417,-0.0181645769625902,-0.0926951691508293,0.026270730420947,-0.0328733250498771,-0.0239978469908237,-0.0099846553057432,-0.0434695705771446,0.021526001393795,0.0596902668476104,-0.0506581328809261,-0.026435125619173,0.07200288772583,-0.0423349365592002,0.0414876341819763,-0.1143589988350868,0.2098924815654754,0.0087481644004583,0.0281883049756288,0.2021873742341995,0.0494829639792442,-0.0794823691248893,0.1448041051626205,-0.0443503856658935,-0.0150322373956441,-0.0730522945523262,-0.0937894582748413,-0.0728738233447074,-0.1580767184495926,-0.0232601221650838,-0.0412561707198619,0.0034007909707725,0.1644515693187713,-0.0154305305331945,-0.1725633889436721,0.0474956408143043,0.0718955695629119,0.1680157780647277,0.0124407028779387,0.0492963679134845,0.0288566295057535
410,2,13,69,220,467,229,476,224,471,9.337473201948235,9.337473201948235,254.0,252.5507246376812,224.0,0.029401509091258,-0.0663405880331993,0.0786923170089721,0.0599968284368515,0.0926446244120597,0.0078559722751379,-0.0348287485539913,0.1649569272994995,0.0701572895050048,-0.08981853723526,-0.053321436047554,0.0261825509369373,0.0164104979485273,0.0032772892154753,-0.041782446205616,0.0871906504034996,0.1092285141348838,-0.0668095499277114,-0.2319845259189605,-0.1579946279525756,-0.1088436022400856,-0.0653553456068039,0.0246304422616958,0.1405529826879501,-0.0298456773161888,-0.0083685936406254,0.0283083394169807,-0.0461798086762428,-0.0842478945851326,0.071102000772953,-0.1758821904659271,-0.1254744380712509,0.018794372677803,-0.0892555117607116,0.0279151443392038,0.0862886011600494,0.1011317074298858,0.0640900582075119,-0.0810725316405296,-0.0573717132210731,0.0243273172527551,0.0881513431668281,0.0083898035809397,0.0154352923855185,-0.07597067207098,-0.0315947905182838,0.1406541317701339,0.0095577621832489,-0.1800388842821121,-0.0515661351382732,-0.0145401349291205,0.0087743606418371,0.0946147516369819,-0.0786466225981712,0.136905238032341,-0.0551445111632347,-0.0806126594543457,0.0274010468274354,0.0476595796644687,-0.1018780395388603,-0.0730324909090995,-0.0311040636152029,-0.0117819234728813,-0.1030445247888565,-0.063697911798954,-0.0868413001298904,-0.0578587613999843,-0.1095151081681251,0.0280598159879446,0.1019675806164741,0.1388417333364486,0.0032973052002489,-0.0163103807717561,-0.1628558039665222,-0.1677793264389038,0.0457745343446731,-0.1306492835283279,-0.0233733560889959,-0.0551340989768505,-0.0960884839296341,-0.0015100059099495,0.0795600339770317,0.0298440027981996,-0.1131230965256691,-0.0737333744764328,0.0793441832065582,-0.0453167259693145,0.097425065934658,-0.0282962955534458,-0.0504486635327339,0.0696572810411453,-0.0289662275463342,-0.0414228923618793,0.0608635544776916,-0.0534155219793319,0.0548454821109771,0.0602369792759418,-0.0248069502413272,-0.0698353946208953,0.0286506731063127,-0.0379033386707305,0.0896321758627891,-0.0808749943971633,0.3077229559421539,0.0277836173772811,0.0489228479564189,0.2158305197954177,-0.0107499053701758,-0.0848794654011726,0.1256124079227447,-0.0701449736952781,-0.0443135537207126,-0.0643548518419265,-0.0662019327282905,-0.0909557044506073,-0.1824219822883606,-0.0249143838882446,-0.0307893697172403,-0.0186845734715461,0.1462924778461456,-0.0307254027575254,-0.1477325856685638,0.0714218616485595,0.0157741736620664,0.1479363441467285,0.0840903371572494,-0.0194754339754581,0.0535838194191455
411,3,13,69,205,592,214,601,209,596,9.337473201948235,9.337473201948235,254.0,247.0289855072464,133.0,0.0108336983248591,-0.0538886897265911,0.0737095475196838,0.0425726771354675,0.096006155014038,0.0130102271214127,-0.0595998540520668,0.181282952427864,0.0719964355230331,-0.1100659295916557,-0.0593050420284271,0.0198709648102521,0.0121898930519819,0.0304013602435588,-0.0333414450287818,0.0866932049393653,0.0963115915656089,-0.0594954490661621,-0.2404877841472625,-0.1412204355001449,-0.0886936485767364,-0.0966642498970031,-0.0038105465937405,0.1171870678663253,-0.0319752320647239,0.0067769233137369,0.0477038361132144,-0.0365125350654125,-0.1009592860937118,0.0681410208344459,-0.1854182928800583,-0.1136958301067352,-0.0055828271433711,-0.1006243824958801,0.0151883503422141,0.0929673835635185,0.0814793184399604,0.0503662228584289,-0.0742277354001998,-0.0898663997650146,0.0217509400099515,0.0825694575905799,0.0182931423187255,-0.0051810266450047,-0.0734038427472114,-0.0135907102376222,0.1198706626892089,0.0184247400611639,-0.1817733645439148,-0.0443739034235477,-0.0195000749081373,-0.0159156676381826,0.0798674523830413,-0.091971144080162,0.1321740895509719,-0.067709133028984,-0.0826896801590919,0.0375321432948112,0.046838566660881,-0.1016631200909614,-0.0794044062495231,-0.0245323572307825,-0.0032844569068402,-0.1086522862315177,-0.0478825084865093,-0.0982885882258415,-0.0763838142156601,-0.1181160435080528,0.0695636868476867,0.0900251343846321,0.149770975112915,0.0116870338097214,-0.0253332089632749,-0.148282453417778,-0.1661629378795623,0.0464477948844432,-0.1218242272734642,-0.0147914104163646,-0.0524390377104282,-0.1162474676966667,0.013599588535726,0.0842816978693008,0.0341485776007175,-0.1089500039815902,-0.073655217885971,0.0756211504340171,-0.0559725947678089,0.0835214406251907,-0.0246177669614553,-0.0491245798766613,0.0925785079598426,-0.0271008722484111,-0.0383828394114971,0.0535589382052421,-0.0633801445364952,0.0350820012390613,0.0656862556934356,-0.0080060483887791,-0.0771096423268318,0.0194472037255764,-0.0201359670609235,0.07988753169775,-0.0722632706165313,0.2987957298755646,0.028330210596323,0.0448919832706451,0.2114704549312591,-0.0082296300679445,-0.0850667804479599,0.0961234271526336,-0.0587650313973426,-0.0369064882397651,-0.0590857230126857,-0.0629782900214195,-0.0950747206807136,-0.1694134771823883,-0.0384854413568973,-0.0633337721228599,-0.0073506264016032,0.164199560880661,-0.0473958738148212,-0.1594503968954086,0.0693625435233116,-0.0031068823300302,0.1600750684738159,0.0914576351642608,-0.0327698104083538,0.047759786248207
412,4,13,69,374,397,383,406,378,401,9.337473201948235,9.337473201948235,254.0,252.8985507246377,229.0,0.0321566127240657,-0.0632171630859375,0.0790704041719436,0.0491220876574516,0.0947753563523292,-0.0002838575164787,-0.0315847285091877,0.1671309918165207,0.070449098944664,-0.090647704899311,-0.0601156912744045,0.028250228613615,0.0180536992847919,0.0115474304184317,-0.0424843281507492,0.0912044793367385,0.1057334542274475,-0.0695915967226028,-0.2360930442810058,-0.1582012623548507,-0.1151384189724922,-0.0611896552145481,0.0253079868853092,0.1393795907497406,-0.0267355106770992,-0.0068219625391066,0.0258861519396305,-0.0472840592265129,-0.0832512229681015,0.0666537284851074,-0.1711241453886032,-0.119538813829422,0.0126022845506668,-0.0913517922163009,0.0223646461963653,0.0846805274486541,0.0996844992041587,0.0623462051153183,-0.076960451900959,-0.0624766200780868,0.0231603365391492,0.0810306370258331,0.0157274510711431,0.0124656502157449,-0.0778213068842887,-0.0280431658029556,0.1342462003231048,0.0094767808914184,-0.1764043271541595,-0.0585470050573349,-0.0170266516506671,0.0109948581084609,0.0966894701123237,-0.0855076313018798,0.1380873620510101,-0.0528588369488716,-0.0757296457886695,0.0238728206604719,0.0420099794864654,-0.1076933294534683,-0.0702208653092384,-0.0299558006227016,-0.0115490285679697,-0.1013825088739395,-0.0646193772554397,-0.085781842470169,-0.0650112628936767,-0.1054302379488945,0.0311010591685771,0.0893031731247901,0.1362119913101196,0.0052037546411156,-0.0129993529990315,-0.1643693000078201,-0.1695717573165893,0.0547405965626239,-0.124779112637043,-0.0268568266183137,-0.0531883686780929,-0.0961016118526458,-0.0061825150623917,0.0775484591722488,0.028744151815772,-0.1199416741728782,-0.0741565525531768,0.0811954140663147,-0.0452717915177345,0.0960302576422691,-0.0285140182822942,-0.0494630001485347,0.0729327648878097,-0.0280225612223148,-0.0313988924026489,0.0603812187910079,-0.0546947792172431,0.0492369756102561,0.0731000155210495,-0.0268762521445751,-0.07210673391819,0.0216631796211004,-0.0336072295904159,0.0880883410573005,-0.0780343487858772,0.3154759109020233,0.0293216276913881,0.0486352369189262,0.2143618166446685,-0.0169728752225637,-0.093705914914608,0.1299416720867157,-0.0742865577340126,-0.0358985438942909,-0.0603675469756126,-0.0706414431333541,-0.0952657461166381,-0.1824757009744644,-0.0295313112437725,-0.032320138067007,-0.0114106759428977,0.1449887603521347,-0.0259709674865007,-0.1474475562572479,0.0677303150296211,0.0172836668789386,0.1448066532611847,0.0801843404769897,-0.0174085404723882,0.0555684454739093
413,5,13,69,349,503,358,512,353,507,9.337473201948235,9.337473201948235,253.0,194.3913043478261,94.0,0.0144728776067495,-0.0884216874837875,0.0600875727832317,0.0733715370297432,0.0860293135046958,0.0285987500101327,-0.03748045489192,0.1550089418888092,0.047588113695383,-0.0898741856217384,-0.0454611964523792,0.0678650587797164,0.0835540294647216,0.0181146655231714,-0.0809617638587951,0.0907796919345855,0.1518150418996811,-0.0489810220897197,-0.193191111087799,-0.1721202582120895,-0.1031444221735,-0.1007151305675506,0.0403996892273426,0.1270313560962677,-0.0290750600397586,-0.0068132877349853,0.0155773721635341,-0.0774563625454902,-0.0675693675875663,0.0593596436083316,-0.1739987730979919,-0.116549901664257,0.0555149689316749,-0.0988703072071075,0.0390762314200401,0.046179573982954,0.0670578405261039,0.0523884929716587,-0.138473093509674,-0.0297049209475517,0.0095243686810135,0.1870232671499252,0.0113632520660758,0.0225303173065185,-0.0308229643851518,-0.0185547582805156,0.1491960287094116,-0.0123368268832564,-0.1912344992160797,-0.0401773042976856,-0.0449154712259769,0.0178133379667997,0.0470513664186,-0.0646894872188568,0.1306673437356948,-0.076278768479824,-0.0479157119989395,-0.0085960431024432,0.0793254002928733,-0.1580793112516403,-0.0903419256210327,-0.0678078830242157,-0.0005438077496364,-0.1428397446870803,-0.0617954172194004,-0.0793633908033371,-0.0869240686297416,-0.0632988810539245,0.0219339821487665,0.112406387925148,0.168862372636795,0.0597180426120758,-0.0126676922664046,-0.1350790411233902,-0.1695741415023803,0.0642742961645126,-0.1257751286029815,-0.0027342916000634,-0.0651812702417373,-0.1048974692821502,-0.0386603474617004,0.0615487620234489,0.0142657179385423,-0.1015845760703086,-0.0506243966519832,0.0910195037722587,-0.0271267592906951,0.0574885569512844,-0.0388065315783023,-0.0354156903922557,0.0209471527487039,-0.0488254204392433,-0.019651087000966,-0.0123044131323695,-0.0458299852907657,0.0260142292827367,0.0529321059584617,-0.0444504022598266,-0.0490566454827785,0.0555001311004161,-0.0160758197307586,0.0635954365134239,-0.0965292304754257,0.2353943139314651,0.010631556622684,0.0163956880569458,0.1797864288091659,0.0227319113910198,-0.0920190066099166,0.1443291306495666,-0.042320042848587,-0.0001547402789583,-0.064961090683937,-0.0611637681722641,-0.0552836880087852,-0.1921138167381286,-0.05411958694458,-0.0486739799380302,-0.0131399743258953,0.1593760401010513,-0.035999234765768,-0.1433863639831543,0.0480199567973613,0.0636878088116645,0.1800309717655182,0.0646079033613205,0.0393408350646495,0.0522711686789989
414,6,13,69,343,584,352,593,347,588,9.337473201948235,9.337473201948235,254.0,250.3623188405797,178.0,0.0364959724247455,-0.0619726367294788,0.0774415135383606,0.058528184890747,0.100150816142559,0.0126031814143061,-0.0244627445936203,0.1574388742446899,0.0674810111522674,-0.0891065970063209,-0.0497829057276248,0.0041538695804774,0.0226173661649227,0.0082895280793309,-0.0324779003858566,0.0875773951411247,0.109598770737648,-0.0618058815598487,-0.2344379872083664,-0.1569655686616897,-0.106592833995819,-0.0746878460049629,0.0150910476222634,0.1292587220668792,-0.0292301904410123,-0.0010003048228099,0.0253765955567359,-0.059150606393814,-0.0885610729455947,0.0802644565701484,-0.1722574234008789,-0.1191998273134231,0.0223673153668642,-0.0864480808377265,0.0164040457457304,0.0929881036281585,0.090576447546482,0.06115348264575,-0.0819054767489433,-0.058015689253807,0.0161775983870029,0.0874891653656959,0.0195095874369144,0.0207124594599008,-0.084524005651474,-0.0257936157286167,0.1349376142024994,-0.004097050987184,-0.1809152662754058,-0.055026851594448,-0.0140923587605357,-0.004732213448733,0.0848021581768989,-0.0755123272538185,0.1311132460832595,-0.0637725368142128,-0.0821291729807853,0.0292464420199394,0.0530763119459152,-0.116159975528717,-0.0790285691618919,-0.0334228985011577,-0.005080509930849,-0.1017541587352752,-0.0626450777053833,-0.087775319814682,-0.059571087360382,-0.1096116080880165,0.0140509624034166,0.0947321727871894,0.1384865343570709,0.0177889224141836,-0.0272279325872659,-0.170932650566101,-0.1529364138841629,0.062511034309864,-0.13120698928833,-0.0066580097191035,-0.0414206162095069,-0.0922785177826881,-0.0105587420985102,0.0511136651039123,0.0322243310511112,-0.1344134509563446,-0.0595636703073978,0.0775113105773925,-0.0545709244906902,0.0777340903878212,-0.0151410521939396,-0.0410082042217254,0.0659888908267021,-0.0267000757157802,-0.0521909892559051,0.0631583556532859,-0.046880055218935,0.0513216592371463,0.0679919123649597,-0.0054487059824168,-0.0649753734469413,0.0249018054455518,-0.0331250354647636,0.0812463387846946,-0.0923950001597404,0.3239326477050781,0.0237464811652898,0.0410106442868709,0.2166997343301773,-0.0055943597108125,-0.1043164208531379,0.1368922293186187,-0.0716610476374626,-0.0261235274374485,-0.0580141171813011,-0.0766284391283989,-0.0785179212689399,-0.1765271723270416,-0.0410324223339557,-0.0358307622373104,-0.0160235408693552,0.1496668606996536,-0.0147643256932497,-0.1500065475702285,0.0777267217636108,-0.0015323171392083,0.1408208608627319,0.0854488536715507,-0.0163286160677671,0.0662562549114227
