node_id,0,1,2,3,4,5,6,7,8,9,10,11,12
854,0.47651008,0.7863786,0.845839,0.4589443,0.8772846,0.5165289,0.86151797,0.49078014,0.6455781,0.8397213,0.25354332,0.6596495,0.1875
855,0.47651008,0.52745277,0.8130969,0.5879765,0.8289817,0.62534434,0.82023966,0.6085106,0.53286046,0.6622804,0.33385828,0.6233658,0.0625
856,0.47651008,0.54485446,0.313779,0.4032258,0.37989557,0.43663913,0.3515313,0.42269504,0.64785045,0.6021017,0.5590551,0.75293785,0.21875
857,0.47651008,0.48664868,0.2755798,0.47214076,0.31592688,0.5096419,0.2969374,0.4921986,0.46255288,0.68642825,0.23622048,0.7014926,0.15625
858,0.47651008,0.4530453,0.9713506,0.29765397,0.9921671,0.33608815,0.9840213,0.31914893,0.5272064,0.5711775,0.41417322,0.7998289,0.15625
859,0.47651008,0.62556255,0.8499318,0.34604105,0.8694517,0.40358126,0.86151797,0.37730497,0.5892862,0.7276621,0.12913387,0.45017955,0.1875
860,0.47651008,0.6219622,0.84856755,0.75659823,0.86814624,0.7906336,0.8575233,0.77446806,0.58136666,0.72606075,0.20472442,0.66110456,0.15625
861,0.47651008,0.5793579,0.86766714,0.84897363,0.9007833,0.862259,0.88282293,0.85531914,0.5184842,0.7485319,0.042519685,0.20450816,0.1875
862,0.47651008,0.5520552,0.09140518,0.53519064,0.154047,0.57438016,0.12516645,0.55602837,0.6190162,0.60591424,0.18897638,0.6405864,0.1875
863,0.47651008,0.5271527,0.18690313,0.46041057,0.22976501,0.5110193,0.20905459,0.48794326,0.61629647,0.58299077,0.1007874,0.3771548,0.25
864,0.47651008,0.37923792,0.8431105,0.0,0.86814624,0.045454547,0.8575233,0.019858155,0.45326966,0.56971174,0.03464567,0.099013686,0.1875
865,0.47651008,0.10711071,0.7748977,0.0,0.8067885,0.011019284,0.79360855,0.0056737587,0.4768187,0.14113711,0.1511811,0.44169238,0.15625
866,0.47651008,0.5541554,0.71350616,0.50879765,0.74020886,0.5495868,0.7283622,0.53333336,0.52128845,0.71715313,0.056692913,0.19374518,0.21875
867,0.47651008,0.41914192,0.6070941,0.4222874,0.6396867,0.45316803,0.6258322,0.4425532,0.42392045,0.65520483,0.047244094,0.13518533,0.15625
868,0.47651008,0.03240324,0.0,0.7771261,0.003916449,0.77272725,0.0026631157,0.77588654,0.2992468,0.051464733,0.0015748031,0.029252263,0.25
869,0.47651008,0.5490549,0.17462483,0.8665689,0.22715405,0.8829201,0.20239681,0.8751773,0.50984466,0.713721,0.022047244,0.05548028,0.125
870,0.47651008,0.41344133,0.10095498,0.9340176,0.15143603,0.93112946,0.12916112,0.93191487,0.41612697,0.6385881,0.014173228,0.057675462,0.1875
871,0.48322147,0.7818782,0.84856755,0.4648094,0.87989557,0.5220386,0.86551267,0.49503547,0.6500114,0.82888293,0.15748031,0.55948347,0.21875
872,0.48322147,0.73657364,0.8035471,0.58504397,0.8302872,0.6404959,0.816245,0.6141844,0.6976359,0.73053235,0.23464566,0.49803883,0.15625
873,0.48322147,0.50315034,0.319236,0.40762463,0.3851175,0.44077134,0.35818908,0.42695037,0.6214175,0.5955441,0.61417323,0.8385096,0.21875
874,0.48322147,0.48874888,0.27830833,0.47214076,0.31984335,0.5096419,0.30093208,0.49078014,0.47107306,0.67950535,0.23464566,0.69240355,0.15625
875,0.48322147,0.46054605,0.9686221,0.29178885,0.98955613,0.3305785,0.9800266,0.3134752,0.5162416,0.59247893,0.27559054,0.7110764,0.25
876,0.48322147,0.6144614,0.84720325,0.3431085,0.8668407,0.39944905,0.8588549,0.3744681,0.5742455,0.7317471,0.12913387,0.45669252,0.1875
877,0.48322147,0.5892589,0.845839,0.75659823,0.86553526,0.78650135,0.8548602,0.7716312,0.5508774,0.7203839,0.21889764,0.88463,0.25
878,0.48322147,0.51785177,0.8731241,0.856305,0.8981723,0.8677686,0.8868176,0.8624113,0.48035216,0.7229127,0.058267716,0.22519991,0.21875
879,0.48322147,0.5148515,0.09686221,0.53372437,0.14751959,0.57575756,0.123834886,0.55602837,0.59401685,0.58395106,0.25669292,0.7760323,0.28125
880,0.48322147,0.5070507,0.18690313,0.4633431,0.24020888,0.5068871,0.21438083,0.48794326,0.60844785,0.5654542,0.09133858,0.37063536,0.21875
881,0.48322147,0.4050405,0.845839,0.0,0.86814624,0.048209365,0.8588549,0.022695035,0.43670928,0.6252541,0.03464567,0.118746154,0.1875
882,0.48322147,0.10831083,0.7803547,0.0,0.81070495,0.011019284,0.79893476,0.0056737587,0.46224722,0.14794065,0.13228346,0.381741,0.15625
883,0.48322147,0.40744075,0.72305596,0.5073314,0.74281985,0.54683197,0.73502,0.529078,0.47209176,0.6151187,0.070866145,0.2390438,0.25
884,0.48322147,0.3957396,0.6111869,0.41642228,0.6396867,0.44903582,0.62716377,0.43829787,0.4054809,0.6438469,0.047244094,0.17817995,0.15625
885,0.48322147,0.05430543,0.0,0.7741935,0.006527415,0.7796143,0.0026631157,0.7787234,0.3480404,0.08795704,0.0062992126,0.025481543,0.25
886,0.48322147,0.569757,0.17053206,0.8739003,0.22584857,0.88429755,0.19973369,0.8794326,0.52189225,0.7267936,0.02047244,0.053311203,0.15625
887,0.48322147,0.44164416,0.103683494,0.9296188,0.15535247,0.92975205,0.1331558,0.9276596,0.43019262,0.66580653,0.018897638,0.058679145,0.15625
888,0.4899329,0.70357037,0.8035471,0.58504397,0.8263708,0.6418733,0.8135819,0.61560285,0.71234715,0.6845894,0.10866142,0.43362123,0.1875
889,0.4899329,0.49024904,0.3287858,0.40762463,0.39033943,0.44214877,0.3648469,0.42695037,0.593399,0.5965039,0.66456693,0.85368305,0.15625
890,0.4899329,0.48514852,0.2796726,0.47067448,0.3224543,0.5082645,0.30359522,0.49078014,0.4642117,0.68429744,0.22362205,0.6946208,0.15625
891,0.4899329,0.45874587,0.96589357,0.28739002,0.98694515,0.32506886,0.9773635,0.30780143,0.52541476,0.57999897,0.40472442,0.7710008,0.25
892,0.4899329,0.65136516,0.84447473,0.34017596,0.86814624,0.3966942,0.85619175,0.37304965,0.5951903,0.7517859,0.17165354,0.48732772,0.1875
893,0.4899329,0.60036004,0.84447473,0.75513196,0.8720627,0.7782369,0.8588549,0.7659575,0.512126,0.78390825,0.2031496,0.69075394,0.1875
894,0.4899329,0.62226224,0.87721694,0.8431085,0.9073107,0.8705234,0.8921438,0.8595745,0.5568401,0.76217234,0.09133858,0.30462763,0.1875
895,0.4899329,0.5526553,0.10231923,0.5322581,0.14751959,0.57988983,0.12516645,0.55460995,0.616592,0.6098553,0.22362205,0.62693495,0.21875
896,0.4899329,0.49264926,0.18553889,0.4692082,0.24804178,0.4972452,0.21970706,0.48794326,0.6143679,0.54753906,0.18582678,0.47809926,0.0625
897,0.4899329,0.4218422,0.8431105,0.0,0.8668407,0.049586777,0.85619175,0.022695035,0.45689082,0.62775195,0.028346457,0.10538896,0.15625
898,0.4899329,0.05460546,0.7858117,0.0,0.8067885,0.005509642,0.79893476,0.0028368793,0.38538775,0.07846466,0.058267716,0.24345751,0.21875
899,0.4899329,0.40444043,0.72305596,0.5,0.74281985,0.5413223,0.73502,0.52340424,0.47475287,0.6061091,0.08661418,0.28339195,0.15625
900,0.4899329,0.47764775,0.6070941,0.40615836,0.64099216,0.44352618,0.6245007,0.42695037,0.45188522,0.7002177,0.06614173,0.20965123,0.1875
901,0.4899329,0.14521453,0.0,0.76099706,0.015665796,0.78236914,0.0066577895,0.7716312,0.45391735,0.2063328,0.0047244094,0.015529629,0.125
902,0.4899329,0.61416143,0.17462483,0.87096775,0.23107049,0.88842976,0.20505992,0.8780142,0.5343242,0.7703038,0.02992126,0.05097481,0.125
903,0.4899329,0.43324333,0.103683494,0.92082113,0.154047,0.9214876,0.13182424,0.9205674,0.43232557,0.64924705,0.017322835,0.058969446,0.125
904,0.4899329,0.3939394,0.845839,0.51906157,0.8668407,0.5399449,0.8575233,0.5304965,0.46120244,0.5541016,0.11496063,0.5804502,0.25
905,0.4899329,0.48844886,0.8594816,0.45747802,0.87989557,0.4889807,0.8695073,0.47517732,0.43545157,0.7244095,0.12755905,0.43014014,0.1875
906,0.4966443,0.50405043,0.33151433,0.41348973,0.3994778,0.446281,0.36884156,0.42978725,0.613896,0.5878096,0.71653545,0.8380633,0.1875
907,0.4966443,0.47164717,0.28376535,0.46627566,0.32506528,0.5041322,0.30625832,0.48794326,0.45956168,0.668643,0.17637795,0.62605935,0.1875
908,0.4966443,0.49204922,0.9604366,0.28005865,0.9830287,0.32369146,0.97203726,0.30496454,0.5413168,0.6082091,0.5464567,0.780602,0.1875
909,0.4966443,0.6225622,0.845839,0.3489736,0.86553526,0.40495867,0.8575233,0.3787234,0.5715989,0.7417222,0.13700788,0.44398078,0.21875
910,0.4966443,0.68346834,0.8431105,0.75513196,0.8759791,0.7796143,0.8601864,0.7659575,0.564727,0.82026815,0.18582678,0.5952442,0.1875
911,0.4966443,0.61266124,0.87994546,0.84750736,0.90992165,0.87327826,0.8948069,0.8624113,0.5535409,0.7542852,0.10236221,0.47007814,0.25
912,0.4966443,0.55055505,0.103683494,0.53519064,0.15926893,0.5785124,0.13182424,0.55744684,0.6322836,0.59268427,0.21732284,0.6276201,0.1875
913,0.4966443,0.4881488,0.18690313,0.47214076,0.24804178,0.5027548,0.22103861,0.49078014,0.60825217,0.54786247,0.18740158,0.4871593,0.1875
914,0.4966443,0.32853284,0.8499318,0.0,0.8694517,0.041322313,0.8588549,0.018439716,0.41130668,0.53494114,0.04566929,0.2890373,0.21875
915,0.4966443,0.08310831,0.7762619,0.0,0.80287206,0.008264462,0.7909454,0.004255319,0.44458804,0.1118234,0.12440945,0.43641934,0.1875
916,0.4966443,0.51845187,0.72032744,0.49706745,0.74281985,0.5399449,0.7336884,0.52056736,0.53152394,0.6675401,0.107086614,0.29350397,0.15625
917,0.4966443,0.43084309,0.60982263,0.40469208,0.64099216,0.43663913,0.6245007,0.4212766,0.4180218,0.67179614,0.062992126,0.20660919,0.125
918,0.4966443,0.18721873,0.0,0.76246333,0.018276762,0.78650135,0.007989348,0.77304965,0.49043983,0.25459918,0.011023622,0.01848977,0.09375
919,0.4966443,0.62886286,0.18008186,0.87096775,0.23629242,0.88980716,0.21038616,0.8794326,0.5379591,0.7838953,0.017322835,0.048173048,0.09375
920,0.4966443,0.4410441,0.103683494,0.91935486,0.15796344,0.91873276,0.1331558,0.9177305,0.44334748,0.6454937,0.011023622,0.056028392,0.15625
921,0.4966443,0.42604262,0.84447473,0.5234604,0.8720627,0.5399449,0.8575233,0.53333336,0.47603628,0.5815587,0.11023622,0.52287465,0.1875
922,0.4966443,0.49354935,0.8635743,0.45601174,0.8851175,0.4903581,0.8748336,0.47375888,0.43551704,0.7319651,0.14173229,0.41604966,0.15625
923,0.4966443,0.31923193,0.7994543,0.5835777,0.81853783,0.58815426,0.80958724,0.5858156,0.41048223,0.49170765,0.08976378,0.4095362,0.28125
924,0.4966443,0.3939394,0.80763984,0.6319648,0.8237598,0.6473829,0.816245,0.64113474,0.43428928,0.58079785,0.08661418,0.4294003,0.15625
925,0.5033557,0.4821482,0.34106413,0.414956,0.40208876,0.44214877,0.37283623,0.42695037,0.5748285,0.5886544,0.68503934,0.8577107,0.25
926,0.5033557,0.47854784,0.28649387,0.4633431,0.32767624,0.5013774,0.310253,0.48510638,0.46062863,0.6788453,0.42362204,0.75060713,0.15625
927,0.5033557,0.50015,0.952251,0.2771261,0.97911227,0.31955922,0.96671104,0.30212766,0.5603801,0.59893525,0.72440946,0.8108546,0.15625
928,0.5033557,0.5949595,0.845839,0.3548387,0.8668407,0.4077135,0.8575233,0.38439715,0.5491833,0.7348467,0.105511814,0.40787446,0.1875
929,0.5033557,0.7029703,0.8417463,0.7536657,0.87336814,0.78099173,0.8588549,0.7659575,0.57446134,0.83138764,0.18425196,0.5545352,0.15625
930,0.5033557,0.56045604,0.87721694,0.85337245,0.9033943,0.87603307,0.8908123,0.8680851,0.51310426,0.7365554,0.072440945,0.28311184,0.1875
931,0.5033557,0.49984998,0.11323329,0.53519064,0.15535247,0.58126724,0.13448735,0.55744684,0.6056948,0.55593497,0.21102363,0.5740134,0.15625
932,0.5033557,0.49354935,0.19236016,0.47214076,0.23759791,0.5206612,0.21704394,0.49787235,0.614159,0.54540193,0.19527559,0.49395344,0.21875
933,0.5033557,0.27962795,0.84856755,0.0,0.86422974,0.037190083,0.85619175,0.017021276,0.38101858,0.49231303,0.026771653,0.137912,0.1875
934,0.5033557,0.08220822,0.7748977,0.0,0.8015666,0.008264462,0.78961384,0.004255319,0.43186778,0.115095034,0.11653543,0.3936416,0.1875
935,0.5033557,0.42724273,0.71896315,0.49560118,0.7375979,0.5371901,0.7310253,0.5177305,0.5006517,0.5998715,0.11811024,0.37047258,0.1875
936,0.5033557,0.36963695,0.6180082,0.4032258,0.6396867,0.4352617,0.62716377,0.41985816,0.37963438,0.61831987,0.051968504,0.18827054,0.15625
937,0.5033557,0.25412542,0.0,0.75659823,0.023498695,0.78512394,0.010652463,0.77021277,0.53708595,0.32126015,0.012598425,0.026794776,0.15625
938,0.5033557,0.6471647,0.18281037,0.8665689,0.24020888,0.88429755,0.21438083,0.8751773,0.5437801,0.80140996,0.014173228,0.036696777,0.15625
939,0.5033557,0.4569457,0.09686221,0.9178886,0.15143603,0.91873276,0.12782957,0.9177305,0.4600352,0.6503996,0.018897638,0.06423832,0.15625
940,0.5033557,0.44554454,0.8499318,0.52639294,0.8785901,0.54269975,0.8641811,0.5347518,0.48768112,0.5956053,0.10866142,0.46298912,0.21875
941,0.5033557,0.48724872,0.87039566,0.44868034,0.89033943,0.48209366,0.8801598,0.46666667,0.43808064,0.71904796,0.13385826,0.3868679,0.21875
942,0.5033557,0.35763577,0.80081856,0.5821114,0.82245433,0.59090906,0.8122503,0.587234,0.43360335,0.5282439,0.1007874,0.41433492,0.21875
943,0.5033557,0.39543954,0.8144611,0.6319648,0.82767624,0.6501377,0.82023966,0.6425532,0.43145424,0.5866593,0.08661418,0.40691572,0.21875
944,0.5100671,0.50825083,0.3383356,0.4090909,0.4007833,0.43939394,0.37283623,0.42411348,0.59105814,0.6126864,0.5590551,0.7698963,0.21875
945,0.5100671,0.4950495,0.2851296,0.46187684,0.32898173,0.5,0.310253,0.4822695,0.45463416,0.7119768,0.37637794,0.6376467,0.21875
946,0.5100671,0.4971497,0.9590723,0.271261,0.98172325,0.3168044,0.97070575,0.29787233,0.55805784,0.59769326,0.72755903,0.80486655,0.15625
947,0.5100671,0.57815784,0.84856755,0.35630497,0.86814624,0.4063361,0.8601864,0.38297874,0.5521262,0.7124815,0.107086614,0.38851315,0.21875
948,0.5100671,0.7530753,0.8417463,0.7521994,0.87336814,0.78512394,0.8588549,0.7673759,0.5945059,0.86509335,0.17480315,0.47004786,0.21875
949,0.5100671,0.4638464,0.87721694,0.8695015,0.8981723,0.8787879,0.8894807,0.8751773,0.45488533,0.68300533,0.048818897,0.21179053,0.21875
950,0.5100671,0.5166517,0.114597544,0.5366569,0.16579634,0.57988983,0.14114514,0.55886525,0.613502,0.56876546,0.19527559,0.6079569,0.15625
951,0.5100671,0.5241524,0.18553889,0.47067448,0.23237598,0.5192838,0.21171771,0.4964539,0.6225671,0.57065266,0.19212599,0.51524717,0.21875
952,0.5100671,0.21632163,0.8540245,0.0,0.86553526,0.03305785,0.8601864,0.014184397,0.33864924,0.42155275,0.028346457,0.14163464,0.1875
953,0.5100671,0.04740474,0.7762619,0.0,0.79634464,0.004132231,0.7882823,0.0028368793,0.37872,0.06759553,0.031496063,0.07759707,0.21875
954,0.5100671,0.51635164,0.7162346,0.49560118,0.7389034,0.5385675,0.72703063,0.52056736,0.5470085,0.6483961,0.121259846,0.37898842,0.25
955,0.5100671,0.3651365,0.6166439,0.40029326,0.6422976,0.42975205,0.6311585,0.41702127,0.39262667,0.58916533,0.044094488,0.18198973,0.15625
956,0.5100671,0.31833184,0.0,0.7595308,0.028720627,0.78650135,0.013315579,0.7716312,0.546894,0.39856046,0.009448819,0.019213438,0.125
957,0.5100671,0.61356133,0.17598909,0.8695015,0.23629242,0.8815427,0.20772304,0.87659574,0.5268848,0.7785515,0.02047244,0.057883557,0.125
958,0.5100671,0.42844284,0.0941337,0.91495603,0.14490862,0.91184574,0.122503325,0.91347516,0.44417048,0.62510943,0.02047244,0.06748023,0.15625
959,0.5100671,0.42154217,0.8540245,0.5293255,0.87989557,0.54683197,0.86684424,0.53900707,0.471719,0.58000356,0.10866142,0.5129193,0.1875
960,0.5100671,0.5232523,0.87721694,0.4398827,0.89686686,0.47796142,0.8868176,0.45957446,0.47097698,0.72725546,0.13543308,0.37550604,0.21875
961,0.5100671,0.3948395,0.8049113,0.5821114,0.8302872,0.59366393,0.8189081,0.5886525,0.4486022,0.5694072,0.09133858,0.38421088,0.1875
962,0.5100671,0.40324032,0.81036836,0.6392962,0.8328982,0.6528926,0.8229028,0.6468085,0.43271977,0.5969452,0.070866145,0.356498,0.1875
963,0.5167785,0.49654967,0.34379265,0.41055718,0.4086162,0.44077134,0.37816244,0.42411348,0.5783205,0.6030462,0.63622046,0.81178457,0.1875
964,0.5167785,0.49984998,0.28785813,0.45747802,0.33159268,0.49449036,0.31158456,0.47801417,0.45384148,0.7216299,0.24724409,0.38570103,0.15625
965,0.5167785,0.5037504,0.9590723,0.271261,0.98694515,0.31267217,0.9747004,0.29503545,0.5629735,0.6035439,0.59370077,0.7555003,0.1875
966,0.5167785,0.5916592,0.845839,0.35923752,0.8772846,0.4063361,0.8601864,0.3815603,0.5552082,0.72678477,0.105511814,0.3721123,0.25
967,0.5167785,0.76147616,0.845839,0.75073314,0.8785901,0.78512394,0.86284953,0.7659575,0.60124505,0.86516184,0.1511811,0.42749932,0.1875
968,0.5167785,0.480048,0.8744884,0.872434,0.89686686,0.8801653,0.8868176,0.8780142,0.46700907,0.6872187,0.053543307,0.20744602,0.15625
969,0.5167785,0.5136514,0.12005457,0.53079176,0.16449086,0.57575756,0.1424767,0.5517731,0.60793704,0.57018805,0.20787401,0.6029912,0.15625
970,0.5167785,0.5313531,0.18690313,0.47067448,0.22845954,0.5220386,0.20905459,0.49787235,0.6209571,0.57985675,0.18425196,0.5155207,0.1875
971,0.5167785,0.2259226,0.845839,0.0,0.8629243,0.031680442,0.85619175,0.014184397,0.36790466,0.41622153,0.022047244,0.123377025,0.21875
972,0.5167785,0.12421242,0.7680764,0.0,0.79765016,0.013774104,0.7882823,0.0070921984,0.45759338,0.17514023,0.16377953,0.14967012,0.15625
973,0.5167785,0.5760576,0.71077764,0.5014663,0.7375979,0.54545456,0.7243675,0.5262411,0.55618316,0.70163304,0.105511814,0.4176629,0.21875
974,0.5167785,0.41554156,0.6207367,0.40175954,0.6449086,0.4352617,0.6311585,0.4212766,0.41729724,0.6543967,0.096062995,0.27232742,0.21875
975,0.5167785,0.38973898,0.0,0.7521994,0.033942558,0.7933884,0.014647137,0.77588654,0.6033585,0.47244236,0.02992126,0.05450603,0.15625
976,0.5167785,0.6477648,0.17462483,0.8636364,0.23890339,0.87603307,0.20905459,0.87234044,0.5560186,0.7857038,0.023622047,0.06530084,0.125
977,0.5167785,0.44944495,0.08867667,0.9164223,0.14360313,0.91597795,0.11984021,0.91631204,0.45148197,0.6498891,0.018897638,0.07944491,0.15625
978,0.5167785,0.43624362,0.85811734,0.53079176,0.88250655,0.5495868,0.8708389,0.54184395,0.4715558,0.6014191,0.11181103,0.48045662,0.1875
979,0.5167785,0.5436544,0.8826739,0.44134897,0.8994778,0.48209366,0.8908123,0.4638298,0.4963889,0.72306323,0.11653543,0.36065355,0.125
980,0.5167785,0.41944194,0.80081856,0.5821114,0.8263708,0.59504133,0.81491345,0.5900709,0.46388924,0.5868735,0.105511814,0.387176,0.1875
981,0.5167785,0.4152415,0.81036836,0.64076245,0.82767624,0.6584022,0.8189081,0.65106386,0.43822294,0.6081816,0.072440945,0.36814606,0.21875
982,0.52348995,0.4980498,0.3478854,0.4032258,0.41253263,0.4352617,0.38348868,0.41985816,0.58698016,0.59630466,0.62204725,0.94833905,0.1875
983,0.52348995,0.6159616,0.28240108,0.4516129,0.3381201,0.49311295,0.3129161,0.47517732,0.54998267,0.7540241,0.27244094,0.8733444,0.1875
984,0.52348995,0.49864987,0.9631651,0.26539588,0.9908616,0.30578512,0.9773635,0.28794327,0.5697769,0.5900548,0.9007874,0.83597875,0.125
985,0.52348995,0.550255,0.85129607,0.35337242,0.8785901,0.40082645,0.8641811,0.37730497,0.5400449,0.691579,0.31023622,0.4530621,0.09375
986,0.52348995,0.7590759,0.84720325,0.7478006,0.8785901,0.78099173,0.86284953,0.764539,0.6050574,0.8562409,0.14173229,0.453799,0.1875
987,0.52348995,0.48964897,0.86903137,0.87683284,0.8942559,0.8829201,0.88282293,0.8808511,0.4745784,0.6911482,0.03937008,0.2103856,0.1875
988,0.52348995,0.5439544,0.1159618,0.52639294,0.17362924,0.5661157,0.14647137,0.5475177,0.61862093,0.5960783,0.21574803,0.6557588,0.1875
989,0.52348995,0.5067507,0.1882674,0.47067448,0.2232376,0.523416,0.20639148,0.49787235,0.6231743,0.55163544,0.43149605,0.5636781,0.1875
990,0.52348995,0.16351636,0.8499318,0.0,0.8629243,0.0261708,0.8575233,0.011347517,0.31270397,0.3485197,0.028346457,0.1460526,0.28125
991,0.52348995,0.11971197,0.7748977,0.0,0.8002611,0.013774104,0.792277,0.0070921984,0.41570696,0.18593313,0.036220472,0.040819343,0.125
992,0.52348995,0.62376237,0.70941335,0.5058651,0.7415144,0.5509642,0.7243675,0.5319149,0.57948554,0.7302635,0.1007874,0.45839143,0.25
993,0.52348995,0.53765374,0.61255115,0.4032258,0.64882505,0.44490358,0.6298269,0.4283688,0.46971717,0.7586385,0.14015748,0.406657,0.21875
994,0.52348995,0.36333632,0.0,0.7595308,0.032637075,0.79476583,0.014647137,0.78014183,0.60115176,0.43426648,0.031496063,0.06755619,0.15625
995,0.52348995,0.67836785,0.17735334,0.85923755,0.24151435,0.87465566,0.21304926,0.8666667,0.5751833,0.80006516,0.033070866,0.07657197,0.125
996,0.52348995,0.46594658,0.0845839,0.9178886,0.14229766,0.9214876,0.1171771,0.9191489,0.44909745,0.67857933,0.02047244,0.0889809,0.125
997,0.52348995,0.40174016,0.85811734,0.54105574,0.881201,0.55509645,0.8695073,0.5489362,0.45243478,0.5723332,0.10393701,0.53264076,0.21875
998,0.52348995,0.5451545,0.88949525,0.44281524,0.9060052,0.4848485,0.8961385,0.46524823,0.50328267,0.7156388,0.11653543,0.37261954,0.21875
999,0.52348995,0.42334235,0.7953615,0.5821114,0.82245433,0.59504133,0.80958724,0.5900709,0.46439204,0.5916307,0.10866142,0.389474,0.1875
1000,0.52348995,0.4062406,0.80763984,0.6422287,0.82767624,0.6597796,0.8175766,0.65106386,0.4393222,0.5942338,0.072440945,0.3315394,0.21875
1001,0.5302013,0.5349535,0.3424284,0.39442816,0.4073107,0.4325069,0.37816244,0.4141844,0.5967951,0.6405346,0.5952756,0.7000841,0.15625
1002,0.5302013,0.61326134,0.28240108,0.45454547,0.3394256,0.49586776,0.3129161,0.47801417,0.55698556,0.74245566,0.14015748,0.59212,0.15625
1003,0.5302013,0.5910591,0.9590723,0.25953078,1.0,0.29614326,0.9813582,0.27943262,0.64698875,0.6237334,0.43307087,0.6209877,0.125
1004,0.5302013,0.53585356,0.85675305,0.35777125,0.886423,0.40082645,0.8708389,0.3787234,0.54940873,0.6604351,0.25354332,0.39435285,0.125
1005,0.5302013,0.72427243,0.8417463,0.74486804,0.8772846,0.77272725,0.86151797,0.75886524,0.5833576,0.8445636,0.14330709,0.50427896,0.1875
1006,0.5302013,0.44044405,0.8649386,0.87096775,0.8890339,0.8815427,0.87749666,0.8780142,0.4900343,0.6442902,0.04094488,0.1948127,0.21875
1007,0.5302013,0.5442544,0.11323329,0.52492666,0.17493473,0.56198347,0.14647137,0.54468083,0.6156025,0.5993833,0.22362205,0.6621204,0.15625
1008,0.5302013,0.50405043,0.18963166,0.4648094,0.22454308,0.5179063,0.20905459,0.4921986,0.6308909,0.5433785,0.23149607,0.46517512,0.15625
1009,0.5302013,0.08880888,0.85811734,0.0,0.8603133,0.017906336,0.86151797,0.0070921984,0.24198939,0.22488837,0.031496063,0.17859031,0.21875
1010,0.5302013,0.17761776,0.7858117,0.0,0.81201047,0.022038568,0.80426097,0.009929078,0.4265481,0.28174046,0.2503937,0.38743997,0.09375
1011,0.5302013,0.5280528,0.7121419,0.5117302,0.7415144,0.5509642,0.72703063,0.53333336,0.5479959,0.6570241,0.15433072,0.5119143,0.21875
1012,0.5302013,0.59345937,0.6016371,0.398827,0.64099216,0.44214877,0.62183756,0.42411348,0.5054386,0.7844398,0.1511811,0.48139605,0.15625
1013,0.5302013,0.36033604,0.0,0.75513196,0.03133159,0.792011,0.013315579,0.77588654,0.61228096,0.41558692,0.031496063,0.064139694,0.125
1014,0.5302013,0.6462646,0.17735334,0.856305,0.23890339,0.8705234,0.21038616,0.8638298,0.548358,0.7956339,0.02992126,0.08451599,0.125
1015,0.5302013,0.48724872,0.08594816,0.91348976,0.14229766,0.91873276,0.1171771,0.91631204,0.45379806,0.7043638,0.028346457,0.101393685,0.15625
1016,0.5302013,0.39513952,0.8594816,0.54692084,0.8772846,0.56336087,0.86817575,0.55744684,0.41860127,0.60521513,0.09448819,0.55745625,0.1875
1017,0.5302013,0.5442544,0.8908595,0.44134897,0.91122717,0.48209366,0.9014647,0.4638298,0.5057376,0.7121965,0.11968504,0.36443648,0.21875
1018,0.5302013,0.43414342,0.7899045,0.5835777,0.82245433,0.59641874,0.80559254,0.5886525,0.5125128,0.56085837,0.17637795,0.34883565,0.1875
1019,0.5302013,0.39273927,0.80900407,0.6378299,0.82506526,0.6570248,0.816245,0.648227,0.42927986,0.5853749,0.07559055,0.32412487,0.21875
1020,0.53691274,0.54575455,0.33697134,0.3973607,0.40339425,0.4338843,0.37283623,0.4141844,0.5881509,0.6503223,0.6125984,0.6228834,0.15625
1021,0.53691274,0.56435645,0.95634377,0.25953078,0.99608356,0.29476583,0.9773635,0.27943262,0.623937,0.6153903,0.3417323,0.5749349,0.15625
1022,0.53691274,0.5427543,0.84856755,0.3548387,0.883812,0.3953168,0.86551267,0.3744681,0.5558539,0.6622772,0.21259843,0.44027466,0.15625
1023,0.53691274,0.7368737,0.8431105,0.74340177,0.88250655,0.77134985,0.8641811,0.75886524,0.5870636,0.8541391,0.32913387,0.61251944,0.15625
1024,0.53691274,0.4440444,0.87039566,0.8680352,0.8929504,0.87603307,0.8788282,0.87234044,0.49030146,0.6357583,0.042519685,0.20082933,0.1875
1025,0.53691274,0.5439544,0.10777626,0.52052784,0.1684073,0.55922866,0.13981359,0.54042554,0.6121198,0.6027232,0.5905512,0.78946453,0.15625
1026,0.53691274,0.54965496,0.18281037,0.4648094,0.22454308,0.5179063,0.20639148,0.4921986,0.62955797,0.59337527,0.2944882,0.4867989,0.125
1027,0.53691274,0.0750075,0.8553888,0.0,0.85639685,0.015151516,0.8575233,0.0070921984,0.25059062,0.18088573,0.028346457,0.15907471,0.28125
1028,0.53691274,0.081308134,0.7953615,0.0,0.8159269,0.011019284,0.81091875,0.0056737587,0.3772551,0.13464405,0.026771653,0.13451444,0.1875
1029,0.53691274,0.5973597,0.7121419,0.5117302,0.7441253,0.55509645,0.72703063,0.5361702,0.5780573,0.70048964,0.16692914,0.5699562,0.125
1030,0.53691274,0.61326134,0.6057299,0.39589444,0.6462141,0.43939394,0.6258322,0.4212766,0.52604693,0.78149635,0.16220473,0.5259917,0.1875
1031,0.53691274,0.3162316,0.0,0.74926686,0.028720627,0.7892562,0.011984021,0.77304965,0.6026393,0.3874566,0.03464567,0.07668831,0.21875
