track_id,frame,cell_id
8,57,11
8,58,11
8,59,11
8,60,11
8,61,11
8,62,11
8,63,11
8,64,11
8,65,11
8,66,11
8,67,11
8,68,11
8,69,11
8,70,11
8,71,11
8,72,11
9,28,15
9,28,16
9,29,15
9,29,16
9,30,15
9,30,16
9,31,15
9,31,16
9,32,15
9,32,16
9,33,15
9,33,16
9,34,15
9,34,16
9,35,15
9,35,16
9,36,15
9,36,16
9,37,15
9,37,16
9,38,15
9,38,16
9,39,15
9,39,16
9,40,15
9,40,16
9,41,15
9,41,16
9,42,15
9,42,16
9,43,15
9,43,16
9,44,15
9,44,16
9,45,15
9,45,16
9,46,15
9,46,16
9,47,15
9,47,16
9,48,15
9,48,16
9,49,15
9,49,16
9,50,15
9,50,16
9,50,21
9,51,15
9,51,16
9,51,21
9,52,15
9,52,16
9,53,15
9,53,16
9,54,15
9,54,16
9,55,15
9,55,16
9,56,15
9,56,16
9,57,15
9,57,16
9,58,15
9,58,16
9,59,15
9,59,16
9,60,15
9,60,16
9,61,15
9,61,16
9,62,15
9,62,16
9,63,15
9,63,16
9,64,15
9,64,16
9,65,15
9,65,16
9,66,15
9,66,16
9,67,15
9,67,16
9,68,15
9,68,16
9,69,15
9,69,16
9,70,15
9,70,16
9,71,15
9,71,16
9,72,15
9,72,16
9,73,15
9,73,16
9,74,15
9,74,16
9,75,15
9,75,16
9,76,15
9,76,16
9,77,15
9,77,16
9,78,15
9,78,16
9,79,15
9,79,16
9,80,15
9,80,16
9,81,15
9,81,16
9,82,15
9,82,16
10,50,29
10,51,29
10,52,29
10,53,29
10,54,29
10,55,29
10,56,29
10,57,29
10,58,29
10,59,29
10,60,29
10,61,29
10,62,29
10,63,29
10,64,29
10,65,29
10,66,29
10,67,29
10,68,29
10,69,29
10,70,28
10,70,29
10,71,28
10,71,29
10,72,28
10,72,29
10,73,28
10,73,29
10,74,28
10,74,29
10,75,28
10,75,29
10,76,28
10,76,29
10,77,28
10,77,29
10,78,28
10,78,29
10,79,28
10,79,29
10,80,28
10,80,29
10,81,28
10,81,29
10,82,28
10,82,29
10,83,28
10,83,29
10,84,28
10,84,29
10,85,28
10,85,29
10,86,28
10,86,29
10,87,28
10,87,29
10,88,28
10,88,29
10,89,28
10,89,29
10,90,28
10,90,29
10,90,52
10,91,28
10,91,29
10,91,52
10,92,28
10,92,29
10,92,52
10,93,28
10,93,29
10,93,52
10,94,29
10,94,52
10,95,29
10,95,52
10,96,29
10,96,52
10,97,29
10,97,52
10,98,29
10,98,52
10,99,29
10,99,52
10,100,52
10,100,29
10,101,29
10,101,52
10,101,63
10,102,29
10,102,52
10,102,63
10,103,29
10,103,52
10,103,63
10,104,52
10,104,63
10,104,65
10,104,66
10,105,52
10,105,63
10,105,65
10,105,66
10,105,67
10,105,68
10,106,52
10,106,63
10,107,52
10,107,63
10,107,67
10,107,68
10,108,52
10,108,63
10,108,67
10,108,68
10,109,52
10,109,63
10,109,67
10,109,68
10,110,52
10,110,63
10,110,67
10,110,68
10,111,52
10,111,63
10,111,67
10,111,68
10,112,52
10,112,63
10,112,67
10,112,68
10,113,52
10,113,63
10,113,67
10,113,68
10,114,52
10,114,63
10,114,67
10,114,68
10,115,52
10,115,63
10,115,67
10,115,68
10,116,52
10,116,63
10,116,67
10,116,68
10,117,52
10,117,63
10,117,67
10,117,68
10,118,52
10,118,63
10,118,67
10,118,68
10,119,52
10,119,67
10,119,68
10,120,52
10,120,67
10,120,68
10,121,52
10,121,67
10,121,68
10,122,52
10,122,67
10,122,68
10,123,52
10,123,67
10,123,68
10,124,52
10,124,67
10,124,68
10,125,52
10,125,67
10,125,68
10,126,52
10,126,67
10,126,68
10,127,52
10,127,67
10,127,68
10,128,52
10,128,67
10,128,68
10,129,52
10,129,67
10,129,68
10,130,52
10,130,67
10,130,68
10,131,52
10,131,67
10,131,68
10,132,52
10,132,67
10,132,68
10,133,52
10,133,67
10,133,68
10,134,52
10,134,67
10,134,68
10,135,52
10,135,67
10,135,68
10,136,52
10,136,67
10,136,68
10,137,52
10,137,67
10,137,68
10,138,52
10,138,67
10,138,68
10,139,52
10,139,67
10,139,68
10,140,52
10,140,67
10,140,68
10,141,52
10,141,67
10,141,68
10,142,52
10,142,67
10,142,68
10,143,52
10,143,67
10,143,68
10,144,52
10,144,67
10,144,68
10,145,67
10,145,68
10,146,68
10,146,67
10,147,67
10,147,68
10,148,68
10,148,67
10,148,113
10,148,114
10,149,67
10,149,68
10,149,113
10,149,114
11,50,30
11,51,30
11,52,30
11,53,30
11,54,30
11,55,30
11,56,30
11,57,30
11,58,30
11,59,30
11,60,30
11,61,30
11,62,30
11,63,30
11,64,30
11,65,30
11,66,30
11,67,30
11,68,30
11,69,30
11,70,30
11,71,30
11,72,30
11,73,30
11,74,30
11,75,30
11,76,30
11,77,30
11,78,30
11,79,30
11,80,30
11,81,30
11,82,30
11,83,30
11,84,30
11,85,30
11,86,30
11,87,30
11,88,30
11,89,30
11,90,30
11,91,30
11,92,30
11,93,30
11,94,30
11,95,30
11,96,30
11,97,30
11,98,30
11,99,30
11,100,30
11,101,30
11,102,30
12,52,21
12,53,21
12,54,21
12,55,21
12,56,21
12,57,21
12,58,21
12,59,21
12,60,21
12,61,21
12,61,22
12,62,21
12,62,22
12,63,21
12,63,22
12,64,21
12,64,22
12,65,21
12,65,22
12,66,21
12,66,22
12,67,21
12,67,22
12,68,21
12,68,22
12,69,21
12,69,22
12,70,21
12,70,22
12,71,21
12,71,22
12,72,21
12,72,22
12,73,21
12,73,22
12,74,21
12,74,22
12,75,21
12,75,22
12,76,21
12,76,22
12,77,21
12,77,22
12,78,21
12,78,22
12,79,21
12,79,22
12,80,21
12,80,22
12,81,21
12,82,21
12,82,38
12,83,21
12,83,38
12,84,21
12,84,38
12,85,21
12,85,38
12,86,21
12,86,38
12,87,38
12,88,38
12,88,54
12,89,38
12,89,54
12,90,38
12,90,54
12,91,38
12,91,54
12,92,38
12,92,54
12,93,38
12,93,54
12,94,38
12,94,54
12,95,38
12,95,54
12,96,38
12,96,54
12,97,38
12,97,54
12,98,38
12,98,54
12,99,38
12,99,54
12,100,54
12,100,38
12,101,38
12,101,54
12,102,38
12,102,54
12,103,38
12,103,54
12,104,38
12,104,54
12,105,38
12,105,54
12,106,38
12,106,54
12,107,38
12,107,54
12,108,38
12,108,54
12,109,38
12,109,54
12,110,38
12,110,54
12,111,38
12,111,54
12,112,38
12,112,54
12,113,38
12,113,54
12,114,38
12,114,54
12,115,38
12,115,54
12,116,38
12,116,54
12,117,54
12,117,38
12,118,38
12,118,54
12,119,38
12,119,54
12,120,38
12,120,54
12,121,38
12,121,54
12,122,38
12,122,54
12,123,38
12,123,54
12,124,38
12,124,54
12,125,38
12,125,54
12,126,38
12,126,54
12,127,38
12,127,54
12,128,38
12,128,54
12,129,38
12,129,54
12,130,38
12,130,54
12,131,38
12,131,54
12,132,38
12,132,54
12,133,54
12,133,38
12,134,38
12,134,54
12,135,38
12,135,54
12,136,38
12,136,54
12,137,38
12,137,54
12,138,38
12,138,54
12,139,38
12,139,54
12,140,54
12,141,54
12,141,97
12,141,98
12,142,54
12,142,97
12,142,98
12,143,97
12,143,98
12,144,97
12,144,98
13,81,35
13,82,35
14,86,41
14,86,42
14,87,41
14,87,42
14,88,41
14,88,42
14,89,41
14,89,42
14,90,41
14,90,42
14,91,41
14,91,42
14,92,41
14,92,42
14,93,41
14,93,42
14,94,41
14,94,42
14,95,41
14,95,42
14,96,41
14,96,42
14,97,41
14,97,42
14,98,41
14,98,42
14,99,41
14,99,42
14,100,41
14,100,42
14,101,41
14,101,42
14,102,41
14,102,42
14,103,41
14,103,42
14,104,41
14,104,42
14,105,41
14,105,42
14,106,41
14,106,42
14,107,41
14,107,42
14,108,41
14,108,42
14,109,41
14,109,42
14,110,41
14,110,42
14,111,41
14,111,42
14,112,41
14,112,42
14,113,41
14,113,42
14,114,41
14,114,42
14,115,41
14,115,42
14,116,41
14,116,42
14,117,41
14,117,42
14,118,41
14,118,42
14,119,41
14,119,42
14,120,41
14,120,42
14,121,41
14,121,42
14,122,41
14,122,42
14,123,41
14,123,42
14,124,41
14,124,42
14,125,41
14,125,42
14,126,41
14,126,42
14,127,41
14,127,42
14,128,41
14,128,42
14,129,41
14,129,42
14,130,41
14,130,42
14,131,41
14,131,42
14,132,41
14,133,79
14,133,80
15,86,47
15,87,47
16,106,65
16,106,66
16,107,65
16,107,66
16,107,70
16,108,65
16,108,66
16,108,70
16,109,65
16,109,66
16,109,70
16,110,65
16,110,66
16,110,70
16,111,65
16,111,66
16,111,70
16,112,65
16,112,66
16,112,70
16,113,65
16,113,66
16,113,70
16,114,65
16,114,66
16,114,70
16,115,65
16,115,66
16,115,70
16,116,70
16,116,65
16,116,66
16,117,65
16,117,66
16,117,70
16,118,65
16,118,66
16,118,70
16,119,65
16,119,66
16,119,70
16,120,65
16,120,66
16,120,70
16,121,65
16,121,66
16,121,70
16,122,65
16,122,66
16,122,70
16,123,65
16,123,66
16,123,70
16,124,65
16,124,66
16,124,70
16,125,65
16,125,66
16,125,70
16,126,65
16,126,66
16,126,70
16,127,65
16,127,66
16,127,70
16,128,65
16,128,66
16,128,70
16,129,65
16,129,66
16,129,70
16,130,65
16,130,66
16,130,70
16,131,65
16,131,66
16,131,70
16,132,65
16,132,66
16,132,70
16,133,65
16,133,66
16,133,70
16,134,65
16,134,66
16,134,70
16,135,65
16,135,66
16,135,70
16,136,65
16,136,66
16,136,70
16,137,65
16,137,66
16,137,70
16,138,65
16,138,66
16,138,70
16,139,65
16,139,66
16,139,70
16,140,65
16,140,66
16,140,70
16,141,65
16,141,66
16,141,70
16,142,65
16,142,66
16,142,70
16,143,65
16,143,66
16,143,70
16,144,65
16,144,66
16,144,70
16,145,65
16,145,66
16,145,70
16,146,65
16,146,66
16,146,70
16,147,65
16,147,66
16,147,70
16,148,65
16,148,66
16,148,70
16,149,65
16,149,66
16,149,70
17,134,79
17,134,80
17,135,79
17,135,80
17,136,79
17,136,80
17,137,79
17,137,80
17,138,79
17,138,80
17,139,79
17,139,80
17,140,79
17,140,80
17,141,79
17,141,80
17,142,79
17,142,80
17,143,79
17,143,80
17,144,79
17,144,80
17,145,79
17,145,80
17,146,79
17,146,80
17,147,79
17,147,80
17,148,79
17,148,80
17,149,79
17,149,80
18,134,81
18,135,81
18,135,82
18,136,81
18,136,82
18,137,81
18,137,82
18,138,81
18,138,82
18,139,81
18,139,82
18,140,81
18,140,82
18,141,81
18,141,82
18,142,81
18,142,82
18,143,81
18,143,82
18,144,81
18,144,82
18,145,81
18,145,82
18,146,81
18,146,82
18,147,81
18,147,82
18,148,81
18,148,82
18,149,81
18,149,82
19,141,91
19,142,91
19,143,91
19,144,91
19,145,91
19,146,91
19,147,91
19,148,91
19,149,91
20,144,111
20,144,112
20,145,97
20,145,98
20,145,111
20,145,112
20,146,97
20,146,98
20,146,111
20,146,112
20,147,111
20,147,112
20,147,97
20,147,98
20,148,97
20,148,98
20,148,111
20,148,112
20,149,97
20,149,98
20,149,111
20,149,112
